acceleration,velocity,displacement
0.006675903707149713,0.0,0.0
0.00031073563755622995,1.746659836176486e-06,4.366649590441215e-10
0.000253267194512532,1.8876605441936766e-06,1.3452450541366622e-09
-0.006112634514778926,4.2281871412707815e-07,1.9228648687168507e-09
0.010765614888071096,1.5860638074501206e-06,2.4250854991111503e-09
0.0024137994244241225,4.880917385573925e-06,4.041830797367162e-09
-0.008448555541930785,3.372228356197259e-06,6.105117232809958e-09
0.00031073563755622995,1.3377733801036202e-06,7.282617666885178e-09
-0.008390341231859446,-6.82128018472184e-07,7.446529007293037e-09
-0.004069276772036265,-3.7970325194461116e-06,6.326738872813464e-09
-0.008332872788815747,-6.897569909659114e-06,3.6530882655371573e-09
-0.029939662367328992,-1.64657036986953e-05,-2.1877301365514473e-09
0.004457157167166784,-2.2836329998735853e-05,-1.2013238560909237e-08
-0.010376230531558409,-2.431609833983376e-05,-2.380134564555164e-08
-0.01674139860115189,-3.1095505623011335e-05,-3.765424663626291e-08
-0.019311644147983666,-4.0108766310295224e-05,-5.5455314619589556e-08
0.019467437624514413,-4.006981794116254e-05,-7.549996068245399e-08
-0.051139722097029834,-4.7987889059291397e-05,-9.751438743256748e-08
-0.027370162687524856,-6.761536025543007e-05,-1.2641519976124785e-07
-0.01685931895534707,-7.867273066614805e-05,-1.6298722249164237e-07
-0.01679961291122323,-8.708746363279062e-05,-2.0442727106637703e-07
0.008720753183946266,-8.910717856460986e-05,-2.4847593161572717e-07
0.004516117344264374,-8.57979609325572e-05,-2.9220221649001896e-07
-0.00179083641525777,-8.511664070030556e-05,-3.3493086689823467e-07
-0.006229063134921604,-8.71216155878504e-05,-3.779904309702737e-07
-0.008332872788815747,-9.076209956878473e-05,-4.224613597594325e-07
0.0024712678674678203,-9.222750079912172e-05,-4.6820875985140907e-07
-0.012594977071541337,-9.47584281001401e-05,-5.149552420762245e-07
0.006675903707149713,-9.6238196441238e-05,-5.62704398211569e-07
0.00019357337771557694,-9.452082717002168e-05,-6.103941541143839e-07
0.004574331654335712,-9.332885091200886e-05,-6.573565736348916e-07
-0.006346983489116785,-9.377201387070413e-05,-7.041317898305699e-07
-0.006112634514778926,-9.688691837167806e-05,-7.517965228911654e-07
0.01724645348345134,-9.410346362950995e-05,-7.995441183914624e-07
-0.008272420877664265,-9.185995547806318e-05,-8.460349731683557e-07
0.010940245590955447,-9.119299929974039e-05,-8.917982118628066e-07
-0.01709216396830276,-9.273097889407721e-05,-9.37779206411261e-07
-0.008390341231859446,-9.910160519411776e-05,-9.857373524333098e-07
-0.04675895159308281,-0.00011288892840035332,-1.0387349858319275e-06
0.004574331654335712,-0.00012343508338504008,-1.0978159887782758e-06
-0.008215710528975094,-0.00012434542810369994,-1.1597611166504608e-06
-0.025326804944780807,-0.00013273105697213892,-1.2240302379194205e-06
-0.0405676805866757,-0.00014920467835500306,-1.294514171751206e-06
-0.04232072487341898,-0.00016992677972002673,-1.3742970362699635e-06
