acceleration,velocity,displacement
-0.014667961330059811,0.0,0.0
-0.014403165996291259,-7.267781831587768e-06,-1.816945457896942e-09
-0.014130078928751,-1.4401093062848333e-05,-7.234164181505967e-09
-0.01384907496847106,-2.139588153715385e-05,-1.6183407831506513e-08
-0.013560395229267054,-2.824824908658838e-05,-2.859444048744207e-08
-0.013264147339113398,-3.495438472868349e-05,-4.4395098941260035e-08
-0.012960307357670951,-4.151049840287958e-05,-6.35113197241508e-08
-0.012648723232155682,-4.791275605033624e-05,-8.586713333745477e-08
-0.012329119655562236,-5.415721677226572e-05,-1.1138462654310525e-07
-0.012001104277146546,-6.023977275544292e-05,-1.399838739250324e-07
-0.011664175326646502,-6.615609265639118e-05,-1.7158284027799093e-07
-0.011317730780149778,-7.190156918309026e-05,-2.0609725573786127e-07
-0.010961079190233557,-7.747127167568609e-05,-2.4344046595255537e-07
-0.010593452245492891,-8.28599045346177e-05,-2.8352326000513133e-07
-0.010214019046894679,-8.806177235771459e-05,-3.262536792282144e-07
-0.009821902005460823,-9.307075262080346e-05,-3.715368104728439e-07
-0.009416194173424847,-9.788027666552489e-05,-4.1927456779442597e-07
-0.008995977715533418,-0.00010248331963776445,-4.693654668702483e-07
-0.008560343119819513,-0.00010687239984660268,-5.2170439674134e-07
-0.008108408667205372,-0.0001110395877933589,-5.761823936513304e-07
-0.007639339664314411,-0.00011497652487623884,-6.326864218187298e-07
-0.0071523670102192904,-0.00011867445154487228,-6.910991659240076e-07
-0.006646804788905509,-0.00012212424449465348,-7.51298839933889e-07
-0.006122066707636388,-0.00012531646236878897,-8.131590166497496e-07
-0.005577681302601365,-0.0001282413993713484,-8.76548482084784e-07
-0.0050133058922473914,-0.0001308891461700606,-9.413311184701362e-07
-0.004428739278056828,-0.00013324965746263666,-1.0073658193783106e-06
-0.0038239331877192736,-0.0001353128255790807,-1.0745064401387399e-06
-0.0031990024330941706,-0.00013706855948428405,-1.142601786404581e-06
-0.002554233702994013,-0.0001385068685183061,-1.2114956434052285e-06
-0.0018900928243724092,-0.0001396179501501477,-1.281026848072342e-06
-0.0012072302237579064,-0.00014039228091218027,-1.351029405837924e-06
-0.0005064842277359264,-0.00014082070952505372,-1.4213326534472326e-06
0.0002111182235361424,-0.00014089455102610368,-1.491761468585022e-06
0.0009443638824529896,-0.0001406056804996064,-1.5621365264664496e-06
0.0016918588620463428,-0.00013994662481348156,-1.6322746027947215e-06
0.0024520378161718578,-0.000138910650643927,-1.7019889216590737e-06
0.003223176553717466,-0.00013749184705145467,-1.771089546082919e-06
0.004003407835734325,-0.00013568520095409172,-1.8393838080843057e-06
0.004790740015761677,-0.0001334866639912177,-1.906676774320633e-06
0.005583078132983472,-0.0001308932094540314,-1.972771742681945e-06
0.0063782470028232435,-0.00012790287817007973,-2.037470764587973e-06
0.007174015772311254,-0.00012451481247629612,-2.100575187249567e-06
0.007968123363586668,-0.00012072927769232164,-2.1618862097917215e-06
0.008758304253447256,-0.00011654767078806316,-2.221205446911818e-06
0.00954231412216029,-0.00011197251619416127,-2.278335493657374e-06
0.010317955010798949,-0.00010700744891092146,-2.3330804849336447e-06
0.011083099708057747,-0.00010165718523120728,-2.385246643469177e-06
0.011835715112695717,-9.59274815260189e-05,-2.4346428101584837e-06
0.012573884279582602,-8.982508167794933e-05,-2.4810809509594757e-06
0.013295826783949305,-8.335765391206635e-05,-2.5243766348569797e-06
0.013999916986693402,-7.653371796940567e-05,-2.564349477827348e-06
0.014684699802007579,-6.936256377223043e-05,-2.600823548262757e-06
0.015348903657151514,-6.185416290744065e-05,-2.6336277299326745e-06
0.0159914504485149,-5.4019074381024044e-05,-2.6625960392547908e-06
0.016611462393569105,-4.5868346170503045e-05,-2.6875678943926727e-06
0.017208265751091426,-3.741341413433791e-05,-2.708388334468883e-06
0.01778139145598804,-2.866599983256804e-05,-2.7249081879606096e-06
0.018330572792991936,-1.9638008770323047e-05,-2.736984190111332e-06
0.018855740286915543,-1.0341430500346176e-05,-2.7444790499289993e-06
0.01935701400036088,-7.882419285270688e-07,-2.7472614680362178e-06
0.01983469343084255,9.009684929273787e-06,-2.745206107286031e-06
0.0202892452269257,1.904066959371585e-05,-2.7381935186552836e-06
0.020721288992927075,2.9293303148679044e-05,-2.7261100254696847e-06
0.021131581479430322,3.975652076676839e-05,-2.708847569490823e-06
0.02152099943862983,5.0419665996283424e-05,-2.6863035228000598e-06
0.021890521387740638,6.127254620287604e-05,-2.65838046975027e-06
0.022241208514366555,7.230547867840283e-05,-2.6249859635299503e-06
0.02257418498372984,8.350932705292693e-05,-2.5860322620971177e-06
0.022890617930314786,9.487552778143809e-05,-2.5414360483885262e-06
0.023191697387174297,0.00010639610661081037,-2.4911181397904643e-06
0.02347861632136767,0.00011806368503794585,-2.435003191878275e-06
0.023752550846875317,0.0001298714768300066,-2.373019401411287e-06
0.024014640632520734,0.0001418132746998556,-2.3050982135288212e-06
0.024265969566219327,0.00015388342724954063,-2.2311740380414724e-06
0.024507546902148267,0.00016607680636663254,-2.151183979637429e-06
0.024740289344053132,0.00017838876542818289,-2.065067586688725e-06
0.024965004686004783,0.00019081508893569737,-1.972766623097755e-06
0.02518237766204393,0.00020335193452270954,-1.8742248672331531e-06
0.025392958551926855,0.00021599576857620224,-1.7693879414584252e-06
0.025597154901713853,0.0002287432969396124,-1.6582031750794714e-06
0.025795226498416805,0.0002415913922896451,-1.540619502772157e-06
0.025987283516445435,0.00025453701979336063,-1.4165873997514057e-06
0.026173287542792387,0.00026757716255817007,-1.286058854163523e-06
0.026353055022515115,0.00028070874819949694,-1.1489873764741062e-06
0.026526262593831555,0.0002939285776035836,-1.005328045023336e-06
0.02669245381024886,0.0003072332567046037,-8.550375864462892e-07
0.026851046837156858,0.00032061913186645516,-6.980744893035244e-07
0.02700134281987114,0.0003340822292807122,-5.343991490167326e-07
0.027142534720035024,0.0003476181986656887,-3.6397404203013234e-07
0.027273716493580357,0.00036122226146909254,-1.8676392699643703e-07
0.02739389253850853,0.00037488916372711476,-2.7360706973852224e-09
0.027501987380991657,0.0003886131337069898,1.8813950366114094e-07
0.027596855592177245,0.00040238784445028203,3.858897482004589e-07
0.027677291934366886,0.00041620638133191805,5.905383046460089e-07
0.027742041736584944,0.000430061214749656,8.021052036664024e-07
0.027789811512443224,0.0004439441780619131,1.0206065518692946e-06
0.027819279845652817,0.0004578464509014371,1.2460542091101321e-06
0.027829108543208955,0.00047175854799865255,1.4784554588351545e-06
0.027817953984270394,0.0004856703136305224,1.7178126742424483e-06
0.027784478516737918,0.0004995709217557744,1.9641229830890223e-06
0.02772736172387794,0.0005134488818159283,2.217377933981948e-06
0.02764531141548901,0.0005272920501007701,2.4775631669611226e-06
0.027537074273963593,0.0005410876465231332,2.7446580911170984e-06
0.027401446166805205,0.0005548222766333254,3.018635571906213e-06
0.027237282174550792,0.0005684819587186644,3.2994616307442106e-06
0.02704350635267479,0.0005820521558504708,3.587095159386494e-06
0.026819121188625377,0.0005955178127357958,3.881487651533061e-06
0.026563216704188417,0.0006088633972089993,4.18258295401926e-06
0.026274979210296808,0.0006220729461876205,4.490317039868415e-06
0.0259536997968742,0.0006351301159394133,4.804617805400174e-06
0.025598782679516947,0.000648018236558511,5.125404893524655e-06
0.025209753510207763,0.0006607203706059423,5.452589545315768e-06
0.024786267707698807,0.0006732193759104189,5.786074481944858e-06
0.02432811881907605,0.0006854979725421126,6.1257538190579906e-06
0.02383524691776361,0.0006975388139763225,6.471513015687599e-06
0.02330774703984799,0.0007093245624657254,6.823228859798112e-06
0.022745877595585388,0.0007208379686245838,7.180769492570689e-06
0.02215006856268158,0.0007320619551641505,7.543994473517872e-06
0.02152092912776758,0.0007429797045867628,7.9127548884556e-06
0.02085925432882218,0.0007535747504509102,8.286893502215019e-06
0.020166030166503156,0.0007638310715747415,8.666244957721433e-06
0.019442436620710452,0.0007737331882715449,9.050636022683005e-06
0.018689848075627315,0.0007832662594456294,9.439885884612299e-06
0.017909830818667885,0.0007924161791692032,9.833806494266007e-06
0.017104137466633185,0.0008011696712405285,1.023220295686844e-05
0.01627469831123025,0.0008095143801849943,1.0634873969724821e-05
0.01542360964376103,0.000817438957173742,1.1041612304064505e-05
0.0145531191462266,0.000824933139371239,1.145220532820075e-05
0.013665608468413245,0.000831987821274899,1.1866435568362283e-05
0.01276357317558886,0.0008385951166858995,1.2284081302852483e-05
