
 0.22154, -0.13441, -0.88360, -0.03322, -0.11603,  0.02935, -0.21805, -0.08825, -0.17422,  0.29007, -0.17066, -0.10136
 0.22154,  0.22402,  0.70688,  0.06644, -0.14503,  0.01467, -0.08722,  0.17649,  0.00000,  0.22561, -0.08533, -0.04344
 0.04431,  0.13441, -0.35344,  0.09966,  0.08702, -0.04402,  0.30527, -0.17649,  0.17422,  0.41899,  0.02844,  0.02896
-0.04431, -0.04480, -1.23704,  0.19932,  0.23206,  0.00000, -0.39249,  0.26474, -1.39374,  0.25784,  0.00000, -0.07240
 0.08862,  0.13441, -0.53016,  0.09966, -0.11603, -0.02935,  0.26166, -0.17649, -2.09061,  0.06446, -0.17066,  0.04344
-0.22154,  0.04480,  0.53016,  0.09966, -0.08702,  0.04402,  0.52332, -0.08825,  0.69687, -0.19338,  0.34132,  0.02896
 0.08862, -0.13441, -0.88360,  0.06644,  0.20305,  0.08804,  0.08722, -0.26474, -0.52265,  0.25784, -0.28443,  0.00000
-0.31015, -0.40323,  0.70688, -0.09966, -0.11603, -0.02935,  0.00000, -0.30886,  0.00000,  0.16115,  0.14222, -0.10136
 0.31015,  0.04480,  0.53016,  0.16610,  0.11603,  0.13206,  0.13083, -0.04412,  0.34843, -0.25784, -0.17066, -0.05792
 0.08862,  0.00000,  0.17672, -0.03322, -0.11603, -0.04402, -0.39249, -0.13237, -0.34843,  0.12892, -0.22755, -0.07240
 0.22154, -0.04480, -0.88360, -0.03322, -0.14503, -0.01467, -0.13083, -0.30886, -0.52265,  0.12892, -0.14222,  0.05792
 0.22154, -0.04480,  0.17672,  0.06644,  0.08702,  0.07337,  0.04361,  0.30886,  0.17422, -0.16115,  0.00000, -0.11584
 0.00000, -0.13441, -1.06032, -0.06644,  0.02901,  0.01467,  0.26166, -0.22061, -0.34843,  0.25784,  0.14222, -0.08688
-0.08862,  0.13441, -0.17672, -0.06644,  0.02901, -0.04402,  0.17444, -0.35298, -0.52265,  0.03223, -0.11377,  0.11584
-0.31015,  0.00000,  0.70688, -0.03322,  0.05801, -0.08804,  0.43610,  0.00000,  1.04530, -0.22561,  0.14222, -0.05792
-0.08862,  0.17921, -1.41376, -0.23254, -0.11603, -0.05869, -0.30527,  0.04412, -0.69687,  0.09669,  0.19910, -0.08688
-0.04431, -0.40323,  0.00000, -0.09966,  0.23206, -0.04402, -0.34888, -0.04412,  0.34843,  0.19338, -0.14222, -0.10136
-0.04431, -0.08961,  0.17672, -0.16610,  0.14503,  0.01467, -0.13083, -0.13237,  0.87109,  0.19338,  0.28443, -0.02896
 0.00000, -0.26882, -0.88360,  0.06644,  0.00000,  0.08804,  0.21805, -0.26474, -0.17422,  0.29007, -0.14222,  0.11584
-0.31015,  0.31363, -0.35344,  0.00000,  0.08702,  0.07337, -0.26166, -0.22061,  0.52265,  0.06446,  0.11377, -0.10136
-0.13292,  0.00000,  0.70688, -0.06644,  0.00000,  0.23477, -0.04361, -0.22061,  1.04530,  0.19338,  0.00000, -0.08688
-0.22154, -0.44804,  0.00000, -0.36542,  0.00000,  0.02935,  0.00000, -0.26474, -0.87109,  0.03223,  0.05689,  0.04344
-0.26585,  0.00000, -0.17672,  0.13288,  0.00000, -0.07337,  0.17444, -0.30886,  1.04530, -0.12892, -0.02844, -0.10136
 0.08862,  0.00000,  0.17672,  0.13288,  0.05801,  0.07337,  0.13083,  0.08825, -0.69687,  0.16115,  0.05689, -0.13032
-0.04431, -0.04480,  0.17672,  0.00000, -0.02901,  0.01467,  0.04361,  0.13237,  1.21952,  0.35453, -0.02844,  0.04344
-0.35446, -0.17921,  0.35344, -0.03322, -0.02901, -0.01467,  0.08722, -0.22061, -0.34843, -0.32230, -0.05689,  0.10136
-0.04431, -0.17921, -0.17672,  0.23254, -0.05801,  0.05869,  0.17444, -0.30886,  0.00000,  0.00000,  0.19910, -0.01448
 0.00000, -0.08961, -1.41376, -0.16610, -0.14503,  0.08804, -0.26166,  0.22061,  0.17422,  0.09669,  0.00000,  0.01448
-0.39877, -0.17921,  1.41376, -0.03322,  0.17404,  0.02935, -0.34888, -0.30886,  0.00000, -0.12892, -0.22755,  0.04344
-0.35446,  0.17921,  2.12064,  0.00000,  0.05801,  0.02935,  0.34888,  0.30886, -0.69687, -0.06446, -0.11377, -0.04344
-0.22154,  0.17921,  0.88360, -0.09966,  0.08702,  0.04402,  0.30527, -0.17649, -1.04530, -0.09669, -0.22755, -0.08688
-0.39877,  0.08961, -0.53016,  0.09966, -0.14503,  0.04402,  0.00000, -0.17649,  0.34843,  0.06446, -0.08533,  0.08688
 0.04431,  0.17921, -0.53016, -0.09966, -0.26106,  0.01467, -0.04361,  0.30886,  1.91639, -0.29007, -0.19910, -0.04344
-0.08862,  0.08961, -1.06032, -0.23254, -0.05801, -0.08804, -0.17444, -0.48535,  0.34843,  0.09669, -0.11377,  0.01448
 0.31015,  0.31363, -0.53016,  0.16610,  0.08702, -0.08804, -0.13083, -0.30886,  0.00000,  0.22561, -0.02844,  0.02896
-0.13292,  0.08961, -0.35344,  0.16610,  0.29007,  0.07337, -0.30527, -0.26474,  0.52265, -0.22561, -0.02844,  0.01448
 0.13292,  0.00000,  0.00000, -0.03322,  0.14503,  0.17608, -0.08722,  0.22061, -0.52265,  0.03223, -0.08533,  0.04344
 0.13292, -0.13441,  0.53016, -0.06644, -0.20305, -0.11739,  0.21805, -0.39710,  0.00000,  0.09669, -0.22755, -0.07240
-0.57600,  0.08961,  0.17672,  0.13288, -0.02901,  0.00000,  0.00000,  0.17649, -0.69687,  0.12892, -0.14222, -0.20272
