acceleration,velocity,displacement
0.030548950432895433,0.0,0.0
0.030242431056452027,1.5197845372336864e-05,3.799461343084216e-09
0.029936059642421218,3.0242468047055174e-05,1.5159539697932226e-08
0.029629985760729286,4.51339793978428e-05,3.400365155915671e-08
0.029324362163964127,5.987256637901615e-05,6.025528800337145e-08
0.02901934627706768,7.44584934892741e-05,9.3838052970444e-08
0.02871510152535941,8.889210543988087e-05,1.3467570270273274e-07
0.028411798418402412,0.00010317383042582132,1.826921866691583e-07
0.02810961532019286,0.00011730418386047014,2.3781169024073116e-07
0.027808738855690934,0.0001312837724044411,2.99958679306959e-07
0.02750936391825481,0.00014511329809792755,3.6905794693255115e-07
0.0272116932536738,0.0001587935623909097,4.4503466205476045e-07
0.02691593661137602,0.00017232546985717216,5.278144201167809e-07
0.02662230947253976,0.00018571003137815112,6.173232954256117e-07
0.02633103138231398,0.00019894836659186456,7.134878949181157e-07
0.02604232392755452,0.0002120417054193317,8.162354129209148e-07
0.025756408415050742,0.00022499138850498303,9.254936864019935e-07
0.025473503316189576,0.0002377988664377931,1.0411912501376876e-06
0.025193821545686286,0.00025046569765326205,1.1632573911604514e-06
0.024917567633023382,0.00026299354494793947,1.2916222018107518e-06
0.024644934834372353,0.0002753841705647884,1.4262166306889338e-06
0.02437610223077743,0.00028763942983107586,1.5669725307879e-06
0.02411123186781003,0.0002997612633557227,1.7138227040845997e-06
0.02385046600319716,0.0003117516878234745,1.8667009418793991e-06
0.023593924530906082,0.0003236127854570003,2.025542060199518e-06
0.023341702642298495,0.00033534669225030144,2.190281929626343e-06
0.02309386877728409,0.00034695558510519707,2.3608574989652177e-06
0.022850462916475852,0.00035844166802863705,2.5372068122486763e-06
0.022611495263237885,0.00036980715757356546,2.719269018649227e-06
0.02237694535300465,0.0003810542677276261,2.906984374974525e-06
0.02214676160623557,0.00039218519446743616,3.1002942405232907e-06
0.021920861320034818,0.00040320210019900374,3.2991410641899007e-06
0.021699131080435172,0.0004141070982991212,3.503468363814432e-06
0.02148142757473136,0.00042490223796291283,3.7132206978799405e-06
0.02126757878693764,0.00043558948955333006,3.9283436297590016e-06
0.021057385562688227,0.0004461707306407365,4.1487836848075185e-06
0.020850623524906273,0.0004566477329126351,4.374488300695862e-06
0.020647045305093568,0.00046702215012013506,4.605405771454054e-06
0.020446383032850374,0.00047729550720462105,4.841485185785244e-06
0.02024835100954981,0.0004874691907152211,5.082676360265205e-06
0.02005264848917326,0.0004975444405899018,5.328929768091486e-06
0.019858962500444156,0.0005075223433373062,5.580196464073288e-06
0.01966697066312452,0.0005174038266281984,5.836428006564664e-06
0.019476343968787484,0.0005271896552861764,6.097576377043258e-06
0.019286749507438,0.0005368804286552327,6.36359389802861e-06
0.019097853127369953,0.0005464765793139347,6.634433150020902e-06
0.018909322020205305,0.0005559783731008285,6.910046888124592e-06
0.018720827227602176,0.0005653859104127804,7.190387959002995e-06
0.018532046069113392,0.0005746991287369593,7.47540921879043e-06
0.01834266448987562,0.0005839178063767065,7.765063452568847e-06
0.01815237932154187,0.0005930415673295609,8.059303295995413e-06
0.017960900441949323,0.0006020698872704338,8.358081159645412e-06
0.017767952809305418,0.0006110021005832475,8.661349156608833e-06
0.01757327833445211,0.0006198374083691869,8.969059033846942e-06
0.017376637544398627,0.0006285748873388996,9.281162107773963e-06
0.017177810990723307,0.0006372134994726801,9.597609204476858e-06
0.016976600372478143,0.0006457521023134805,9.918350604923399e-06
0.016772829370915947,0.000654189459749329,1.0243335995439101e-05
0.01656634422226785,0.000662524253147625,1.057251442366334e-05
0.016357014072042635,0.0006707550927212027,1.0905834260130546e-05
0.01614473115326984,0.0006788805290275307,1.124324316556773e-05
0.015929410818849153,0.0006868990645205605,1.1584688063954753e-05
0.015710991451118345,0.0006948091650880524,1.1930115121356906e-05
0.015489434278288833,0.0007026092715204042,1.227946973050902e-05
0.015264723138820773,0.0007102978108746817,1.2632696501107791e-05
0.015036864236480487,0.000717873207718507,1.2989739255756088e-05
0.01480588591680392,0.0007253338952568281,1.3350541031499921e-05
0.014571838477109923,0.0007326783263553066,1.3715044086902955e-05
0.014334794005630338,0.0007399049844759916,1.408318991461078e-05
0.01409484623473799,0.0007470123945360837,1.4454919259363799e-05
0.013852110388643228,0.000753999133691929,1.4830172141420803e-05
0.013606723005212467,0.000760863842040393,1.5208887885353884e-05
0.013358841712865764,0.0007676052332199125,1.559100515416896e-05
0.013108644945307316,0.0007742221048844558,1.5976461988695052e-05
0.012856331578058223,0.0007807133490152972,1.6365195852169992e-05
0.012602120473369388,0.000787077962028154,1.6757143679930853e-05
0.012346249929287904,0.0007933150546288183,1.7152241934095097e-05
0.012088977044664632,0.0007994238613723064,1.7550426663095377e-05
0.011830577024689938,0.0008054037498896451,1.7951633565910864e-05
0.011571342450108879,0.0008112542297583448,1.835579806082286e-05
0.011311582516216032,0.0008169749609999261,1.8762855358512427e-05
0.011051622224249212,0.0008225657621850423,1.917274053930867e-05
0.010791801489752362,0.0008280266181135427,1.9585388634383314e-05
0.010532474127200717,0.0008333576870177809,2.0000734710666145e-05
0.010274006678114773,0.0008385593072191099,2.041871395922537e-05
0.010016777064168727,0.0008436320031546807,2.0839261786818817e-05
0.00976117305685654,0.000848576490684937,2.1262313910278723e-05
0.00950759055531908,0.0008533936815879809,2.168780645334695e-05
0.00925643166013569,0.0008580846871418446,2.2115676045529407e-05
0.009008102534429484,0.0008626508206904859,2.254585992248749e-05
0.008763011058035465,0.0008670935990886022,2.2978296027432262e-05
