frame_number,force
0,648.7858900054679
1,648.8958576002509
2,649.0055870173186
3,649.1148417084064
4,649.2233883716385
5,649.3309985421832
6,649.4374501412925
7,649.5425289673755
8,649.6460301124902
9,649.7477592877203
10,649.8475340412248
11,649.9451848537794
12,650.0405560988254
13,650.1335068571918
14,650.2239115800396
15,650.3116605964944
16,650.3966604647402
17,650.478834167154
18,650.5581211516952
19,650.6344772237908
20,650.707874295664
21,650.7783000026898
22,650.8457571977999
23,650.9102633351538
24,650.9718497542666
25,651.0305608763806
26,651.086453325978
27,651.1395949914081
28,651.1900640392795
29,651.2379478975867
30,651.2833422226864
31,651.3263498650632
32,651.3670798478621
33,651.4056463702084
34,651.4421678448267
35,651.4767659772992
36,651.5095648928998
37,651.5406903158761
38,651.5702688045391
39,651.5984270434319
40,651.6252911919565
41,651.6509862879595
42,651.675635704819
43,651.6993606606101
44,651.722279777465
45,651.7445086887232
46,651.7661596915705
47,651.7873414436157
48,651.8081587026195
49,651.8287121088263
50,651.8490980091578
51,651.8694083223121
52,651.8897304433013
53,651.9101471844853
54,651.9307367477118
55,651.9515727199155
56,651.9727240835743
57,651.9942552338598
58,652.0162259954994
59,652.0386916338308
60,652.0617028560698
61,652.0853058003419
62,652.1095420115688
63,652.1344484049307
64,652.1600572189786
65,652.1863959611935
66,652.2134873491109
67,652.2413492505788
68,652.2699946272899
69,652.2994314858785
70,652.3296628402267
71,652.3606866873879
72,652.3924959983083
73,652.4250787241049
74,652.4584178196604
75,652.4924912884618
76,652.5272722546241
77,652.5627290684014
78,652.5988254496144
79,652.6355206700737
80,652.6727697727567
81,652.7105238234919
82,652.7487301903207
83,652.7873328457838
84,652.8262726876105
85,652.8654878737296
86,652.9049141682327
87,652.9444852957988
88,652.984133302972
89,653.0237889254676
90,653.0633819612349
91,653.1028416492624
92,653.1420970539352
93,653.1810774540351
94,653.2197127344047
95,653.2579337775296
96,653.2956728521091
97,653.3328639955179
98,653.3694433861397
99,653.4053497000994
100,653.4405244457848
101,653.4749122691097
102,653.5084612225693
103,653.5411229918459
104,653.5728530753337
105,653.6036109142971
106,653.6333599736346
107,653.6620677746707
108,653.6897058821428
109,653.7162498480325
110,653.7416791152294
111,653.765976884148
112,653.7891299456217
