frame_number,force
0,543.978326201291
1,543.9767051277951
2,543.9725038970436
3,543.9660942590651
4,543.9578699159605
5,543.9482306149831
6,543.9375672192406
7,543.9262487403187
8,543.9146119601606
9,543.902953906335
10,543.8915272423213
11,543.8805385266719
12,543.8701491078982
13,543.8604781244914
14,543.851606804511
15,543.8435831369219
16,543.8364260464775
17,543.8301284129614
18,543.8246586066524
19,543.8199606335071
20,543.8159534002889
21,543.8125298766824
22,543.8095569743904
23,543.8068768504882
24,543.8043101736224
25,543.8016616601313
26,543.7987278407701
27,543.795306602494
28,543.791207694439
29,543.7862632082658
30,543.7803370764107
31,543.7733328103079
32,543.765198913196
33,543.7559316057551
34,543.7455747389879
35,543.7342170659718
36,543.7219873303729
37,543.7090477681796
38,543.6955865653873
39,543.6818096916842
40,543.6679324794484
41,543.654171335084
42,543.6407359739685
43,543.6278225448146
44,543.6156079872694
45,543.6042459252657
46,543.5938642668392
47,543.5845644509491
48,543.5764220440116
49,543.5694882380715
50,543.5637917573735
51,543.559340718546
52,543.5561241083885
53,543.5541127310718
54,543.5532596763497
55,543.5535005196426
56,543.5547535757147
57,543.5569205759183
58,543.5598880881521
59,543.5635298650308
60,543.5677101752361
61,543.572288103181
62,543.5771227560014
63,543.5820792283131
64,543.5870350467118
65,543.5918867140822
66,543.596555944654
67,543.6009952120877
68,543.6051922936214
69,543.6091735714217
70,543.613005945419
71,543.6167973129943
72,543.6206956720275
73,543.6248869916215
74,543.6295920531985
75,543.6350624992302
76,543.6415763436032
77,543.6494331525427
78,543.6589489491905
79,543.670450669192
80,543.6842698140077
81,543.700734903479
82,543.7201624363468
83,543.742846292391
84,543.7690458027273
85,543.7989730291931
86,543.8327800709869
87,543.8705473543079
88,543.9122737591345
89,543.9578691248527
90,544.0071493269405
91,544.0598338932775
92,544.1155460555548
93,544.1738151375865
94,544.2340812030047
95,544.29570189634
96,544.3579614129084
97,544.4200815179205
98,544.4812345052926
99,544.5405579932158
100,544.5971715338725
101,544.6501950725742
102,544.6987691751199
103,544.7420766364559
104,544.7793647213351
105,544.8099670251528
106,544.8333238899618
107,544.8490004786108
108,544.8567018762612
109,544.8562847850349
110,544.8477654416548
111,544.8313233893412
112,544.8073007809425
113,544.7761970349719
114,544.73865887922
115,544.6954660227888
116,544.6475128650994
117,544.5957868147615
118,544.5413439834348
119,544.4852832098575
120,544.4287194776812
121,544.3727577497365
122,544.3184680715699
123,544.2668626092994
124,544.2188751598436
125,544.1753435551893
126,544.1369951720976
127,544.1044354537204
128,544.0781390964218
129,544.058443515455
130,544.0455443928519
131,544.039493395686
132,544.0401983817526
133,544.0474265078388
134,544.0608106167155
135,544.0798591234043
136,544.1039693707565
137,544.1324441175022
138,544.1645105470175
139,544.1993410402434
140,544.2360749533254
141,544.2738406941206
142,544.3117774202001
143,544.3490556800739
144,544.3848963276669
145,544.4185870819134
146,544.4494961922551
147,544.4770828266323
148,544.5009040215681
149,544.5206182775971
150,544.5359860698456
151,544.5468676188659
152,544.553218251227
153,544.5550816430307
154,544.5525812274369
155,544.5459100575415
156,544.5353194371779
157,544.5211066716661
158,544.5036023515345
159,544.4831576255036
160,544.4601318993551
161,544.4348813469794
162,544.4077486254064
163,544.3790542592179
164,544.3490901879725
165,544.3181158211113
166,544.286356620315
167,544.2540048968369
168,544.2212223584638
169,544.1881440053604
170,544.1548831349378
171,544.1215373202249
172,544.0881952039028
173,544.0549438308076
174,544.0218761013685
175,543.9890978380712
176,543.9567339495378
177,543.9249332233352
178,543.8938713175332
179,543.8637515455702
180,543.8348031346079
181,543.807276836584
182,543.7814380252474
183,543.7575576333475
184,543.7359014570075
185,543.7167184957733
186,543.7002290944564
187,543.686613696238
188,543.6760030151898
189,543.6684703990835
190,543.6640270852283
191,543.6626209329698
192,543.6641389873041
193,543.6684138696797
194,543.6752335902249
195,543.6843540476672
196,543.6955132787658
197,543.7084464199881
198,543.7229003172597
199,543.7386467541066
200,543.7554933840418
201,543.7732916803748
202,543.7919415673925
203,543.8113928298095
204,543.8316437963659
205,543.8527380156517
206,543.8747596217523
207,543.8978278787339
208,543.922091119532
209,543.9477200614368
210,543.9749003139754
211,544.0038237774323
212,544.0346785902793
213,544.0676374034871
214,544.1028440802155
215,544.1403993682088
216,544.1803464959834
217,544.2226578242031
218,544.2672235872368
219,544.3138435079621
220,544.3622218531879
221,544.4119664028383
222,544.4625917480993
223,544.5135271795019
224,544.5641291323019
225,544.6136977703372
226,544.6614969022963
227,544.7067761545248
228,544.7487942547244
229,544.7868423715902
230,544.8202665750695
231,544.8484885512295
232,544.8710237700493
233,544.8874964354935
234,544.8976507281358
235,544.901358023189
236,544.8986199470809
237,544.8895673833989
238,544.8744558320968
239,544.8536577565303
240,544.827652632197
241,544.7970153204923
242,544.7624031686233
243,544.7245419728972
244,544.6842107752797
245,544.642225516174
246,544.5994218270113
247,544.5566375260803
248,544.5146954779625
249,544.4743873718295
250,544.4364587961767
251,544.4015958307585
252,544.3704132506074
253,544.343444345845
254,544.3211323102294
255,544.3038231270788
256,544.2917598946508
257,544.2850786370763
258,544.283805856393
259,544.2878582934633
260,544.2970454035477
261,544.3110748322455
262,544.3295608118864
263,544.352035077756
264,544.3779597224083
265,544.406741363808
266,544.4377460836083
267,544.4703147485011
268,544.5037784503502
269,544.5374737955965
270,544.5707576561615
271,544.6030208675955
272,544.633700320623
273,544.6622889601298
274,544.688343357056
275,544.7114887339627
276,544.7314215684725
277,544.7479100939079
278,544.7607930900981
279,544.76997729592
280,544.775433653409
281,544.777192549002
282,544.7753383129964
283,544.7700033458069
284,544.7613621746254
285,544.7496255091474
286,544.7350341680392
287,544.7178527810146
288,544.6983634135557
289,544.6768594966902
290,544.6536404740214
291,544.629007398943
292,544.6032594690533
293,544.5766912849958
294,544.5495904923075
295,544.5222354252917
296,544.4948924549809
297,544.4678129035625
298,544.4412294979522
299,544.4153523536618
300,544.3903645157939
301,544.366417219316
302,544.3436251908232
303,544.3220624002957
304,544.3017587164061
305,544.2826979937275
306,544.264818168054
307,544.248013826215
308,544.2321414208855
309,544.2170269183327
310,544.2024753214907
311,544.1882812936262
312,544.174240067802
313,544.1601579478403
314,544.1458619028498
315,544.1312079263287
316,544.1160879277484
317,544.1004349795467
318,544.0842267844974
319,544.0674872451802
320,544.050286013147
321,544.0327359130602
322,544.0149882000194
323,543.9972257081942
324,543.9796540948714
325,543.9624916072756
326,543.9459580841165
327,543.9302641305674
328,543.9156014213607
329,543.902134861383
330,543.8899969875217
331,543.8792846655937
332,543.8700578851125
333,543.8623403012018
334,543.8561211205397
335,543.8513579692052
336,543.8479804997047
337,543.8458946590828
338,543.8449876886013
339,543.8451339816777
340,543.84620184031
341,543.8480609670208
342,543.8505903085644
343,543.8536857296094
344,543.857266967664
345,543.861283352456
346,543.865717800234
347,543.8705886219279
348,543.8759487823077
