frame_number,force
0,728.9067400063802
1,728.9161594329516
2,728.9254395651668
3,728.9344422794737
4,728.9430317761565
5,728.9510756977008
6,728.9584461974509
7,728.965020945998
8,728.9706840654003
9,728.9753269837845
10,728.9788492049752
11,728.9811589895027
12,728.9821739445438
13,728.9818215211783
14,728.9800394182954
15,728.9767758939818
16,728.971989987108
17,728.965651653427
18,728.9577418211505
19,728.948252370533
20,728.9371860408894
21,728.9245562672309
22,728.9103869475797
23,728.8947121410955
24,728.877575696631
25,728.8590308115711
26,728.8391395222233
27,728.8179721298271
28,728.7956065698905
29,728.7721277356588
30,728.7476267679574
31,728.7222003233418
32,728.6959498311949
33,728.668980748737
34,728.6414018209398
35,728.6133243501471
36,728.5848614784549
37,728.5561274851348
38,728.5272371011824
39,728.4983048426845
40,728.4694443639329
41,728.4407678303293
42,728.4123853102554
43,728.3844041842551
44,728.356928569279
45,728.33005875568
46,728.3038906553486
47,728.2785152607959
48,728.2540181166147
49,728.2304788061534
50,728.2079704573495
51,728.1865592725061
52,728.166304087383
53,728.147255965623
54,728.129457835593
55,728.1129441780049
56,728.0977407735268
57,728.083864519345
58,728.0713233221184
59,728.0601160723278
60,728.0502327023019
61,728.0416543277369
62,728.034353470612
63,728.0282943601433
64,728.0234333078092
65,728.0197191523388
66,728.0170937704332
67,728.015492648562
68,728.0148455103872
69,728.0150769934824
70,728.016107368353
71,728.0178532926411
72,728.0202285938889
73,728.0231450750392
74,728.0265133374733
75,728.030243616566
76,728.0342466245615
77,728.038434395104
78,728.0427211230144
79,728.0470239919565
80,728.0512639818471
81,728.0553666476113
82,728.0592628612105
83,728.0628895094395
84,728.0661901404854
85,728.0691155524469
86,728.0716243165804
87,728.0736832269404
88,728.0752676671817
89,728.0763618856791
90,728.0769591718988
91,728.0770619293177
92,728.0766816422556
93,728.075838735345
94,728.0745623251632
95,728.0728898644784
96,728.0708666812652
97,728.0685454171418
98,728.0659853724675
99,728.0632517673687
100,728.060414929451
101,728.0575494204477
102,728.0547331156604
103,728.0520462512652
104,728.0495704549058
105,728.0473877746242
106,728.0455797206247
107,728.0442263338732
108,728.0434052947516
109,728.0431910834578
110,728.0436542015557
111,728.044860461318
112,728.0468703469372
113,728.0497384501649
114,728.0535129829922
115,728.0582353710973
116,728.0639399326469
117,728.0706536464273
118,728.0783960111688
119,728.0871789955684
120,728.097007077146
121,728.1078773676189
122,728.1197798218701
123,728.1326975259899
124,728.1466070573057
125,728.1614789066354
126,728.1772779511438
127,728.1939639654771
128,728.2114921588936
129,728.2298137264224
130,728.2488764026688
131,728.2686250078672
132,728.2890019770194
