frame_number,force
0,690.1690604860108
1,690.179595812188
2,690.190631248207
3,690.2021263453865
4,690.2140386960904
5,690.2263246405976
6,690.23893997076
7,690.2518406204342
8,690.2649833300351
9,690.2783262700576
10,690.2918296067727
11,690.3054559942309
12,690.3191709809694
13,690.332943325707
14,690.3467452216795
15,690.3605524334982
16,690.3743443537251
17,690.3881039883975
18,690.4018178808354
19,690.4154759813613
20,690.4290714683415
21,690.4426005243716
22,690.4560620705599
23,690.4694574613084
24,690.4827901417709
25,690.4960652709811
26,690.5092893160695
27,690.5224696263185
28,690.5356139986158
29,690.5487302477602
30,690.5618257965268
31,690.5749073010462
32,690.587980325893
33,690.6010490804589
34,690.614116225213
35,690.6271827542438
36,690.640247958403
37,690.6533094706205
38,690.6663633919444
39,690.6794044945767
40,690.6924264964573
41,690.7054223996805
42,690.7183848819055
43,690.7313067269677
44,690.7441812788436
45,690.7570029013422
46,690.7697674234425
47,690.7824725476477
48,690.795118198085
49,690.8077067876436
50,690.8202433881771
51,690.8327357927424
52,690.8451944631362
53,690.857632360001
54,690.8700646568853
55,690.8825083439172
56,690.8949817310355
57,690.9075038646287
58,690.9200938743107
59,690.932770267889
60,690.9455501924446
61,690.9584486787442
62,690.9714778858764
63,690.984646363102
64,690.9979583459096
65,691.0114131029989
66,691.0250043504471
67,691.0387197478207
68,691.0525404872235
69,691.0664409808322
70,691.0803886478989
71,691.0943438001715
72,691.1082596243194
73,691.1220822597879
74,691.1357509704691
75,691.1491984091543
76,691.1623509744053
77,691.1751292590178
78,691.1874485870985
79,691.1992196334744
80,691.2103491160138
81,691.2207405498708
82,691.230295053307
83,691.2389121969911
84,691.2464908910806
85,691.2529303054796
86,691.2581308175538
87,691.2619949786804
88,691.264428487987
89,691.2653411601547
90,691.2646478744324
91,691.2622694931273
92,691.2581337392131
93,691.252176024405
94,691.2443402207956
95,691.2345793700159
96,691.2228563234121
97,691.2091443056453
98,691.1934273938277
99,691.17570090589
100,691.1559716953199
101,691.13425835322
102,691.1105913208424
103,691.0850129162947
104,691.0575772804549
105,691.0283502511174
106,690.9974091791669
