frame_number,force
0,558.3897100000261
1,559.0738301116074
2,559.7269816100638
3,560.3208345913329
4,560.8319866986183
5,561.2436358030493
6,561.5465001482704
7,561.7389815228569
8,561.8266684299538
9,561.821327874004
10,561.7395368732895
11,561.6010841455799
12,561.4272610806331
13,561.2391645983548
14,561.0561327722749
15,560.8944199764435
16,560.766204813522
17,560.6790129819676
18,560.6356132253924
19,560.634396741011
20,560.6701810753424
21,560.7353043218906
22,560.8208222185727
23,560.9176147644258
24,561.0172570456606
25,561.1125948023976
26,561.198050956702
27,561.2697315045028
28,561.3253863771213
29,561.3642492436101
30,561.3867704857915
31,561.3942710558226
32,561.3885617694385
33,561.3715853112051
34,561.3451454972385
35,561.3107794309294
36,561.2697921238575
37,561.2234172090808
38,561.1730197530038
39,561.1202469310189
40,561.0670632058119
41,561.0156541676034
42,560.9682207547073
43,560.9267071213342
44,560.892518357119
45,560.866289756943
46,560.8477606791888
47,560.835782266589
48,560.8284576043891
49,560.823383572087
50,560.8179428379578
51,560.8095911156174
52,560.796101334185
53,560.7757514589616
54,560.7474603646609
55,560.7108786347893
56,560.6664333062079
57,560.6153190595962
58,560.5594281651272
59,560.5012133155229
60,560.4434829193931
61,560.3891464299026
62,560.3409515776364
63,560.30126227118
64,560.2719073669449
65,560.2541080783319
66,560.248481712306
67,560.2551066283104
68,560.2736054137429
69,560.303185828308
70,560.3426032445767
71,560.3900623074112
72,560.4431184878375
73,560.4986502222366
74,560.5529563733144
75,560.6020017803592
76,560.6417918855182
77,560.6688216871214
78,560.6805287049584
79,560.6756762604492
80,560.6545907956801
81,560.6191875217482
82,560.5727607578245
83,560.5195804773128
84,560.464390576889
85,560.4119144998948
86,560.3664386317922
87,560.3314993152469
88,560.3096811119774
89,560.3025371471925
90,560.3106355483924
91,560.3337067323843
92,560.3708347537184
93,560.4206271177818
94,560.4813175410236
95,560.5507961818615
96,560.6266048961944
97,560.7059571807835
98,560.7858281977278
99,560.863119832848
100,560.9348656987364
101,560.9984242710632
102,561.0516235751179
103,561.0928542194548
104,561.1211310650032
105,561.136144611464
106,561.1383101818659
107,561.1288040089617
108,561.1095541587601
109,561.0831449736495
110,561.0526104146675
111,561.0211271089255
112,560.9916506266865
113,560.9665565224249
114,560.9473539918112
