acceleration,velocity,displacement
-0.018174943157559714,0.0,0.0
-0.018296225581677573,-9.117792184809322e-06,-2.2794480462023305e-09
-0.018410850499393047,-1.8294561205076976e-05,-9.132536393673906e-09
-0.01851825129757081,-2.7526836654317943e-05,-2.0587885858522637e-08
-0.018617880105765795,-3.681086950515209e-05,-3.667231239839015e-08
-0.01870921271460793,-4.6142642710245525e-05,-5.741069045223956e-08
-0.018791753071806253,-5.551788415684907e-05,-8.282582216901321e-08
-0.018865037375937924,-6.493208176878511e-05,-1.1293831365042176e-07
-0.018928637792093736,-7.438050056079303e-05,-1.477664592328163e-07
-0.01898216581101629,-8.385820146157054e-05,-1.873261347384072e-07
-0.019025275271048865,-9.336006173208682e-05,-2.3163070053682154e-07
-0.019057665060726262,-0.0001028807968150306,-2.806909151736009e-07
-0.019079081514977798,-0.00011241498345895662,-3.345148602420977e-07
-0.019089320509327285,-0.00012195708396503288,-3.931078770980951e-07
-0.019088229250519815,-0.00013150147140499464,-4.5647251594060195e-07
-0.019075707760686705,-0.00014104245565779627,-5.246084977062997e-07
-0.0190517100463341,-0.00015057431010955148,-5.975126891481367e-07
-0.019016244926142196,-0.00016009129885267057,-6.751790913886922e-07
-0.018969376471545896,-0.0001695877042020926,-7.575988421523829e-07
-0.0189112240069541,-0.00017905785432171758,-8.447602317833354e-07
-0.01884196162551319,-0.0001884961507298344,-9.366487330462235e-07
-0.018761817189131502,-0.00019789709543349557,-1.033247044587056e-06
-0.018671070786384587,-0.00020725531742737458,-1.1345351478022734e-06
-0.018570052622116,-0.00021656559827949972,-1.240490376728992e-06
-0.018459140319921474,-0.0002258228965150091,-1.3510875004276191e-06
-0.018338755638291532,-0.00023502237050456235,-1.466298817182512e-06
-0.018209360624057477,-0.0002441593995701496,-1.58609425970119e-06
-0.018071453243190847,-0.0002532296030369617,-1.7104415103529677e-06
-0.017925562539757956,-0.0002622288569826989,-1.8393061253578829e-06
-0.01777224338338253,-0.00027115330846348403,-1.9726516667194287e-06
-0.017612070872474198,-0.0002799993870274482,-2.110439840592162e-06
-0.017445634462205633,-0.00028876381336111814,-2.2526306406893036e-06
-0.017273531886510266,-0.0002974436049482971,-2.3991824952666574e-06
-0.01709636294654786,-0.00030603607865656166,-2.550052416167872e-06
-0.016914723243154843,-0.00031453885020398735,-2.705196148383009e-06
-0.01672919793465104,-0.0003229498304984388,-2.864568318558616e-06
-0.01654035560405862,-0.0003312672188831162,-3.0281225809040044e-06
-0.01634874232134446,-0.000339489493364467,-3.1958117589659e-06
-0.0161548759856485,-0.00034761539794121526,-3.3675879817923206e-06
-0.015959241031485365,-0.0003556439271954987,-3.543402813076499e-06
-0.015762283585466802,-0.0003635743083497368,-3.723207371962808e-06
-0.01556440716349251,-0.0003714059810369766,-3.906952444309486e-06
-0.01536596899382679,-0.0003791385750763064,-4.094588583337807e-06
-0.01516727703421488,-0.0003867718865833168,-4.286066198752713e-06
-0.014968587726166178,-0.00039430585277341207,-4.481335633591895e-06
-0.014770104503958425,-0.0004017405258309432,-4.680347228242984e-06
-0.014571977051895302,-0.00040907604621990667,-4.883051371255696e-06
-0.014374301281562883,-0.00041631261580327123,-5.089398536761491e-06
-0.014177119986229631,-0.00042345047112021935,-5.299339308492363e-06
-0.013980424126468244,-0.0004304898571483938,-5.512824390559517e-06
-0.013784154706299442,-0.00043743100185658575,-5.729804605310761e-06
-0.013588205203042039,-0.0004442740918339211,-5.950230878733388e-06
-0.013392424511744893,-0.0004510192492626178,-6.1740542140075225e-06
-0.01319662036047218,-0.0004576665104806721,-6.401225653943345e-06
-0.013000563151066584,-0.0004642158063585568,-6.631696233153153e-06
-0.012803990179357067,-0.0004706669446911627,-6.865416920915582e-06
-0.012606610182961551,-0.0004770195947817424,-7.102338555783809e-06
-0.012408108153598874,-0.0004832732743658825,-7.342411773070715e-06
-0.01220815034112239,-0.0004894273389895628,-7.585586926409576e-06
-0.012006389369633828,-0.0004954809739172519,-7.831814004636279e-06
-0.011802469376081008,-0.0005014331886036807,-8.081042545266512e-06
-0.011596031068817259,-0.0005072828137149052,-8.333221545846159e-06
-0.011386716598246843,-0.0005130285006316712,-8.588299374432803e-06
-0.01117417414137596,-0.0005186687233165769,-8.846223680419865e-06
-0.010958062123777701,-0.0005242017823828653,-9.106941306844725e-06
-0.010738053030429679,-0.0005296258111714171,-9.370398205233295e-06
-0.010513836785695953,-0.0005349387836254485,-9.636539353932512e-06
-0.010285123704883154,-0.0005401385237480933,-9.905308680775897e-06
-0.010051647030303305,-0.0005452227164318899,-1.0176648990820893e-05
-0.009813165066706523,-0.0005501889194561424,-1.04505018997929e-05
-0.009569462931505223,-0.0005550345764556953,-1.072680777377086e-05
-0.009320353937360065,-0.0005597570306729116,-1.1005505675553011e-05
-0.009065680626557335,-0.0005643535393138909,-1.1286533318049713e-05
-0.008805315474091448,-0.0005688212883390531,-1.1569827024962948e-05
-0.008539161266080276,-0.000573157407524096,-1.1855321698928736e-05
-0.008267151140100477,-0.0005773589856256411,-1.214295079721617e-05
-0.007989248246308294,-0.0005814230854722433,-1.2432646314990641e-05
-0.0077054449613063,-0.000585346758774147,-1.2724338776052239e-05
-0.007415761573557964,-0.000589127060407863,-1.301795723084774e-05
-0.007120244369241568,-0.0005927610618935629,-1.3313429261423097e-05
-0.006818963080193996,-0.0005962458637559217,-1.3610680992835468e-05
-0.006512007704335344,-0.0005995786064520541,-1.3909637110387462e-05
-0.0061994847657904665,-0.0006027564795695855,-1.4210220881892872e-05
-0.005881513137445074,-0.0006057767290453944,-1.4512354184046618e-05
-0.005558219589575696,-0.0006086366622271496,-1.4815957531864755e-05
-0.005229734245340683,-0.0006113336506858787,-1.5120950110093012e-05
-0.004896186121508334,-0.0006138651307775909,-1.542724980545888e-05
-0.004557698919336989,-0.0006162286020378022,-1.5734773238662727e-05
-0.004214387207124498,-0.0006184216235694176,-1.6043435795064534e-05
-0.0038663530990858184,-0.0006204418086459702,-1.635315165311838e-05
-0.0035136834875373,-0.0006222868177926259,-1.6663833809728032e-05
-0.0031564478381395185,-0.0006239543506240451,-1.69753941018322e-05
-0.0027946965238715145,-0.0006254421367145479,-1.7287743223666847e-05
-0.0024284596584128915,-0.000626747925760119,-1.7600790739285513e-05
-0.0020577463920535694,-0.0006278694772727356,-1.7914445090043728e-05
-0.0016825446478962339,-0.0006288045500327231,-1.8228613596870093e-05
-0.001302821297202475,-0.0006295508915189977,-1.8543202457258022e-05
-0.00091852279395407,-0.0006301062275417868,-1.8858116737023217e-05
-0.0005295763023087887,-0.0006304682523158525,-1.9173260356987628e-05
-0.0001358913476633756,-0.0006306346192283455,-1.9488536074873677e-05
0.00026263799973038184,-0.0006306029325653287,-1.9803845462822097e-05
0.0006661304292734124,-0.0006303707404580778,-2.0119088881077948e-05
0.0010747142261938393,-0.000629935529294211,-2.043416544851602e-05
0.0014885236948692672,-0.0006292947198139452,-2.074897301079306e-05
0.0019076952311715635,-0.000628445665082435,-2.1063408107017155e-05
0.002332363114039857,-0.0006273856504961322,-2.1377365935911797e-05
0.0027626550982588513,-0.0006261118959430575,-2.1690740322521593e-05
0.003198687899341242,-0.0006246215601936575,-2.2003423686555772e-05
0.0036405626611910294,-0.0006229117475535245,-2.2315307013492566e-05
0.004088360488986307,-0.0006209795167659802,-2.2626279829572444e-05
0.004542138119738204,-0.000618821892113799,-2.2936230181792387e-05
0.0050019237949933395,-0.0006164358766351162,-2.3245044623979616e-05
0.005467713393815472,-0.0006138184673379139,-2.3552608209972875e-05
0.005939466876821034,-0.0006109666722702548,-2.3858804494874917e-05
0.006417105083752565,-0.0006078775292801113,-2.416351554526251e-05
0.006900506921279207,-0.0006045481262788534,-2.446662195915225e-05
0.007389506977656899,-0.0006009756228041194,-2.4768002896422994e-05
0.007883893606015156,-0.0005971572726582013,-2.5067536120288574e-05
0.008383407523442025,-0.000593090447375837,-2.5365098050297084e-05
0.008887740971702732,-0.0005887726602520508,-2.5660563827204057e-05
0.009396537473847277,-0.0005842015906406633,-2.5953807389927234e-05
0.00990939220057723,-0.0005793751082220572,-2.6244701564642916e-05
0.010425852935347086,-0.0005742912969380761,-2.653311816593295e-05
0.010945421603297817,-0.0005689484783034149,-2.681892810974332e-05
0.011467556312565737,-0.000563345233824449,-2.7102001537775287e-05
0.011991673848633587,-0.0005574804262841492,-2.738220795280244e-05
0.012517152556706166,-0.0005513532196828142,-2.7659416364294178e-05
0.01304333554072214,-0.0005449630976584571,-2.7933495443629497e-05
0.013569534109327739,-0.0005383098802459447,-2.8204313688105598e-05
0.01409503141617555,-0.0005313937388645688,-2.8471739592883226e-05
0.014619086267689133,-0.0005242152094436026,-2.873564182996027e-05
0.015140937093861525,-0.0005167752036032149,-2.899588943322197e-05
0.01565980609224178,-0.0005090750178066891,-2.9252351988574447e-05
0.016174903563331008,-0.0005011163403927959,-2.950489982812432e-05
0.016685432456824315,-0.0004929012563877571,-2.9753404227319458e-05
0.017190593139873974,-0.0004844322499885825,-2.9997737603913543e-05
0.017689588382388963,-0.00047571220460801677,-3.0237773717562694e-05
0.018181628536632653,-0.00046674440037826136,-3.0473387868809263e-05
0.018665936873003355,-0.00045753250902585236,-3.070445709616029e-05
0.019141755019708058,-0.0004480805860526745,-3.093086036992992e-05
0.019608348438693413,-0.0004383930601880741,-3.1152478781490104e-05
0.020065011853032777,-0.00042847472011514257,-3.1369195726565906e-05
0.020511074522077986,-0.0004183306985213649,-3.158089708122503e-05
0.02094590524227731,-0.0004079664535802761,-3.178747136925044e-05
0.021368916940479998,-0.00039738774803458677,-3.1988809919654156e-05
0.021779570729404132,-0.00038660062611711575,-3.218480701319208e-05
0.022177379313604625,-0.00037561138860636354,-3.237536001687295e-05
0.022561909666892005,-0.00036442656636123937,-3.2560369505614853e-05
0.02293278494293592,-0.0003530528927087824,-3.273973937038236e-05
0.023289685618905414,-0.0003414972750683221,-3.291337691232664e-05
0.023632349897273575,-0.00032976676618927733,-3.308119292264104e-05
0.0239605734037217,-0.0003178685353640285,-3.324310174802937e-05
0.024274208228217586,-0.00030580983995604367,-3.339902134185939e-05
0.024573161365676107,-0.00029359799755757023,-3.3548873301237794e-05
0.024857392617124156,-0.00028124035906187017,-3.369258289039265e-05
0.025126912008500583,-0.000268744282905464,-3.3830079050884484e-05
0.025381776778577576,-0.0002561171107086944,-3.3961294399288024e-05
0.025622087988644297,-0.00024336614451688895,-3.408616521309442e-05
0.02584798681644908,-0.0002304986258156156,-3.4204631405677546e-05
0.02605965060970385,-0.00021752171645907738,-3.431663649124622e-05
0.02625728878217458,-0.00020444248161110776,-3.442212754076377e-05
0.02644113863086632,-0.00019126787475784752,-3.4521055129856006e-05
0.02661146113331439,-0.00017800472481680233,-3.461337327974967e-05
0.026768536753257705,-0.0001646597253451593,-3.469903939229016e-05
0.026912661250378098,-0.00015123942584425036,-3.477801418008751e-05
0.02704414146647266,-0.00013775022516503767,-3.485026159283983e-05
0.027163291054920647,-0.00012419836703468935,-3.4915748740889764e-05
0.027270426132751845,-0.00011058993773777123,-3.497444581708288e-05
0.027365860855359515,-9.693086599074338e-05,-3.5026326018015007e-05
0.02744990293328347,-8.322692504358263e-05,-3.507136546577359e-05
0.02752284912833511,-6.948373702817799e-05,-3.510954313129153e-05
0.027584980786912097,-5.5706779549366185e-05,-3.5140840760435914e-05
0.02763655948791333,-4.1901394480659825e-05,-3.516524280394342e-05
0.02767782289081961,-2.807279888597659e-05,-3.518273635228508e-05
0.02770898086363119,-1.4226097947363889e-05,-3.5193311076493415e-05
0.027730211959136313,-3.6629974167201223e-07,-3.5196959175915675e-05
0.0277416602997884,1.3501668323059166e-05,-3.519367533377033e-05
0.027743432926524945,2.7372941629637502e-05,-3.518345668128216e-05
0.02773559766362946,4.1242699277176104e-05,-3.5166302771055455e-05
0.027718181551819834,5.5106144081038425e-05,-3.51422155602159e-05
0.02769116990515993,6.895848194528336e-05,-3.511119940370932e-05
0.027654506048097556,8.279490093359774e-05,-3.50732610579896e-05
0.02760809177845362,9.661055039023553e-05,-3.502840969515864e-05
0.02755178857803093,0.00011040052047935666,-3.497665692744124e-05
0.027485419560317265,0.00012415982251394372,-3.491801684169292e-05
0.027408772115007793,0.00013788337043277497,-3.4852506043456234e-05
0.027321601189553686,0.00015156596375891533,-3.4780143709908315e-05
0.027223633138875273,0.00016520227234102257,-3.470095165088333e-05
0.027114570071720797,0.00017878682314367158,-3.4614954377012156e-05
0.026994094624314124,0.00019231398931768032,-3.452217917389682e-05
0.02686187509834834,0.00020577798174834593,-3.4422656181130316e-05
0.026717570905551553,0.0002191728432493209,-3.43164184748809e-05
0.026560838257931,0.00023249244554019154,-3.420350215268352e-05
0.026391336033253002,0.0002457304891129875,-3.4083946419020226e-05
0.026208731737626927,0.0002588805060557075,-3.395779367022805e-05
0.026012707483516074,0.00027193586586099326,-3.382508957724887e-05
0.025802965896687187,0.0002848897842060441,-3.3685883164732115e-05
0.025579235854881456,0.00029773533464393624,-3.354022688501962e-05
0.025341277948040027,0.0003104654630946666,-3.338817668558497e-05
0.02508888954535189,0.0003230730049680146,-3.32297920685693e-05
0.024821909367324483,0.0003355507046961837,-3.306513614115325e-05
0.02454022149044052,0.0003478912374106249,-3.289427565562655e-05
0.024243758748859555,0.00036008723247044994,-3.271728103815628e-05
0.02393250553327062,0.00037213129854098245,-3.253422640540342e-05
0.023606500013364947,0.00038401604992764133,-3.234518956828626e-05
0.023265835819634494,0.0003957341338858912,-3.215025202233288e-05
0.022910663211559965,0.0004072782586436898,-3.1949498924200485e-05
0.02254118974306237,0.0004186412218823454,-3.1743019054068975e-05
0.022157680425703746,0.0004298159394245369,-3.153090476374226e-05
0.02176045739044973,0.0004407954738785753,-3.131325191041648e-05
0.021349899054582705,0.0004515730629898334,-3.109015977619938e-05
0.020926438804586913,0.0004621421474546258,-3.086173097358827e-05
0.02049056320709584,0.00047249639795754646,-3.0628071337235224e-05
0.0200428097639975,0.0004826297412003198,-3.0389289802445757e-05
0.01958376423944354,0.0004925363847011801,-3.0145498270970382e-05
0.01911405760349044,0.0005022108401619136,-2.989681146475461e-05
0.018634362652580373,0.0005116479452259312,-2.964334676840765e-05
