acceleration,velocity,displacement
-0.07071854412295032,0.0,0.0
-0.07017070243777256,-3.522231164018072e-05,-8.80557791004518e-09
-0.06962130997042561,-7.017031474223026e-05,-3.5153734505647924e-08
-0.06906882700294238,-0.00010484284898557226,-7.890702543759855e-08
-0.06851173576000723,-0.00013923798967630966,-1.3992723510306902e-07
-0.06794855094036516,-0.00017335306135140275,-2.1807499785999712e-07
-0.06737782977817171,-0.00020718465653103696,-3.1320942733060704e-07
-0.0667981815473995,-0.00024072865936242976,-4.2518775630397373e-07
-0.06620827644667467,-0.0002739802738609483,-5.538649896098183e-07
-0.06560685381443548,-0.0003069340564262258,-6.990935721816118e-07
-0.06499272963168491,-0.0003395839522877559,-8.607230743601072e-07
-0.06436480327674737,-0.00037192333551486396,-1.0385998963107621e-06
-0.06372206350411487,-0.00040394505221007953,-1.232566993241998e-06
-0.0630635936284283,-0.0004356414664932153,-1.4424636229178217e-06
-0.06238857590562413,-0.00046700450887672844,-1.6681251167603076e-06
-0.06169629511374165,-0.0004980257266315698,-1.909382675637382e-06
-0.060986141341164236,-0.0005286963357452963,-2.1660631912315986e-06
-0.060257611988966335,-0.0005590072740778289,-2.43798909368738e-06
-0.05951031299152681,-0.0005889492553229522,-2.724978226037575e-06
-0.058743959261238106,-0.0006185128233861434,-3.026843745714849e-06
-0.05795837437103575,-0.0006476884067942119,-3.343394053259938e-06
-0.05715348950176332,-0.0006764663727624117,-3.6744327481490936e-06
-0.05632934169751623,-0.0007048370805622315,-4.019758611480254e-06
-0.05548607148635519,-0.0007327909338581994,-4.379165615085362e-06
-0.054623919930252715,-0.0007603184317123514,-4.752442956478e-06
-0.0537432251622069,-0.0007874102179854663,-5.139375118902454e-06
-0.05284441845173831,-0.0008140571288889525,-5.539741955621059e-06
-0.05192801982037509,-0.0008402502384569809,-5.953318797457542e-06
-0.05099463321514333,-0.0008659809017158605,-6.379876582500753e-06
-0.05004494124450957,-0.0008912407953307737,-6.819182006762411e-06
-0.04907969948908602,-0.0009160219555141726,-7.270997694473648e-06
-0.04809973041855129,-0.000940316812991082,-7.735082386599961e-06
-0.047105916971842576,-0.0009641182248386805,-8.211191146057402e-06
-0.04609919587790018,-0.0009874195030511162,-8.699075578029852e-06
-0.04508055080025153,-0.0010102144397206541,-9.198484063722795e-06
-0.044051005384149466,-0.0010324973287667543,-9.709162005844647e-06
-0.04301161628190617,-0.0010542629841832683,-1.0230852084082153e-05
-0.041963466234535084,-0.0010755067548123786,-1.0763294518831064e-05
-0.040907657288068625,-0.0010962245356930295,-1.1306227341457417e-05
-0.03984530421424904,-0.001116412776068609,-1.1859386669397826e-05
-0.03877752819172137,-0.0011360684841701014,-1.2422506984457504e-05
-0.03770545079135071,-0.0011551892289158694,-1.2995321412728996e-05
-0.036630188294902645,-0.0011737731386874328,-1.357756200462982e-05
-0.03555284635682134,-0.0011918188973503638,-1.416896001363927e-05
-0.03447451500049802,-0.0012093257376896936,-1.4769246172399284e-05
-0.03339626393295694,-0.0012262934324230575,-1.5378150964927473e-05
-0.032319138164978486,-0.0012427222829475414,-1.599540489377012e-05
-0.0312441539279915,-0.0012586131059707838,-1.66207387409997e-05
-0.030172294877495738,-0.0012739672181721557,-1.7253883822035437e-05
-0.029104508567966727,-0.0012887864190335213,-1.7894572231336858e-05
-0.028041703182478697,-0.0013030729719711327,-1.854253707908802e-05
-0.026984744504990752,-0.001316829583893,-1.9197512718054054e-05
-0.02593445313327454,-0.0013300593833025663,-1.9859234959852946e-05
-0.024891601943763535,-0.0013427658970718258,-2.0527441279946545e-05
-0.023856913833255736,-0.0013549530260160807,-2.1201871010718523e-05
-0.022831059772901494,-0.00136662501941762,-2.188226552207695e-05
-0.021814657216469673,-0.0013777864486649628,-2.2568368389097596e-05
-0.02080826891065191,-0.0013884421801967433,-2.325992554631302e-05
-0.019812402161519017,-0.001398597347964786,-2.3956685428353404e-05
-0.018827508615474005,-0.0014082573256590342,-2.465839909675936e-05
-0.017853984609157453,-0.0014174276989651921,-2.5364820352915416e-05
-0.016892172125282514,-0.0014261142381488021,-2.6075705837193916e-05
-0.015942360360681203,-0.0014343228712702931,-2.679081511454869e-05
-0.01500478787837782,-0.0014420596583300579,-2.7509910746948777e-05
-0.014079645288979436,-0.0014493307666218972,-2.8232758353186766e-05
-0.013167078393530441,-0.0014561424475425246,-2.8959126656727873e-05
-0.012267191715913055,-0.0014625010150698856,-2.9688787522380974e-05
-0.01138005235006716,-0.0014684128260863806,-3.0421515982670042e-05
-0.010505694042269406,-0.0014738842626844648,-3.1157090254862754e-05
-0.00964412142635618,-0.0014789217165516212,-3.1895291749671777e-05
-0.00879531433951641,-0.0014835315754930893,-3.263590507268295e-05
-0.007959232169548023,-0.0014877202121203555,-3.337871801958631e-05
-0.007135818208955648,-0.0014914939747149815,-3.412352156629514e-05
-0.006325004000430175,-0.0014948591802673278,-3.487010985504072e-05
-0.005526713649024537,-0.0014978221096796915,-3.561828017752747e-05
-0.004740868061327294,-0.0015003890051072796,-3.636783295622421e-05
-0.003967389064811815,-0.0015025660693888145,-3.7118571724848236e-05
-0.0032062033620494446,-0.0015043594674955297,-3.787030310906932e-05
-0.002457246277459842,-0.001505775329905407,-3.862283680841955e-05
-0.0017204652532897488,-0.0015068197577880944,-3.9375985580342926e-05
-0.0009958230492543416,-0.0015074988298637304,-4.0129565227255884e-05
