acceleration,velocity,displacement
-0.059437777079470434,0.0,0.0
-0.056788416992181984,-2.9056548517913105e-05,-7.2641371294782764e-09
-0.054144955290441416,-5.678989158856895e-05,-2.8725747156098793e-08
-0.051513253249322696,-8.320444372350997e-05,-6.372433098411853e-08
-0.04889909839356688,-0.00010830753163423237,-1.1160232482355413e-07
-0.04630816877293966,-0.000132109348425859,-1.7170654483857697e-07
-0.04374599855679601,-0.00015462289025829293,-2.4338960450961494e-07
-0.04121794530735936,-0.0001758638762243318,-3.260112961302711e-07
-0.038729159243462895,-0.00019585065236203735,-4.189399282768634e-07
-0.03628455475174774,-0.00021460408086084002,-5.215536115825827e-07
-0.0338887843453548,-0.00023214741563511567,-6.332414857065715e-07
-0.031546215221039356,-0.0002485061655267142,-7.53404880997029e-07
-0.029260908527180142,-0.0002637079464637691,-8.814584089946499e-07
-0.027036601422532756,-0.0002777823239511973,-1.0168309765983914e-06
-0.024876691978142556,-0.00029076064730136614,-1.1589667194115321e-06
-0.022784226959569383,-0.0003026758770357941,-1.3073258504958223e-06
-0.02076189252722287,-0.00031356240690749216,-1.461385421481644e-06
-0.018812007897053788,-0.0003234558820135613,-1.6206399937119074e-06
-0.01693652199006705,-0.00033239301448534153,-1.784602217836633e-06
-0.015137013057027984,-0.0003404113982471153,-1.952803321019747e-06
-0.013414691208313498,-0.00034754932431345066,-2.1247935016598886e-06
-0.011770403732928533,-0.00035384559804876116,-2.3001422322504415e-06
-0.010204643064958918,-0.000359339359748233,-2.47843847169969e-06
-0.00871755723606112,-0.00036406990982348805,-2.65929078909262e-06
-0.007308962622383217,-0.00036807653978809915,-2.842327401495517e-06
-0.0059783587561383165,-0.00037139837013272953,-3.0271961289757243e-06
-0.004724944943111458,-0.00037407419605754196,-3.213564270523292e-06
-0.003547638415241696,-0.00037614234189713023,-3.40111840501196e-06
-0.0024450937409882926,-0.0003776405249361877,-3.58956412172029e-06
-0.001415723201690206,-0.00037860572917185735,-3.778625685247301e-06
-0.0004577178245500195,-0.0003790740894284174,-3.96804563989737e-06
0.0004309312384131151,-0.0003790807860749516,-4.1575843587732115e-06
0.0012524112702820979,-0.0003786599504477778,-4.347019542903894e-06
0.002009066724701744,-0.00037784458094903184,-4.536145675753096e-06
0.002703378314368343,-0.0003766664696892643,-4.724773438412671e-06
0.003337942571932016,-0.0003751561394676892,-4.912729090701909e-06
0.003915451955593792,-0.0003733427908358078,-5.0998538232777836e-06
0.004438675538683161,-0.00037125425896223854,-5.2860030857272955e-06
0.004910440303663826,-0.00036891698000165177,-5.471045895468268e-06
0.005333613058816612,-0.00036635596666103167,-5.6548641321339385e-06
0.00571108301077364,-0.0003635947926436341,-5.837351821960105e-06
0.0060457450490905675,-0.00036065558562866805,-6.0184144165281806e-06
0.006340483818777555,-0.000357559028411701,-6.1979680700382725e-06
0.006598158670998712,-0.00035432436778925694,-6.375938919088512e-06
0.0068215895957802145,-0.0003509694307225622,-6.552262368716467e-06
0.007013544254347087,-0.00034751064726003033,-6.726882388212115e-06
0.007176726236526082,-0.000343963079637312,-6.899750819936451e-06
0.007313764662489354,-0.00034034045691255815,-7.0708267040739185e-06
0.007427205223532163,-0.00033665521444105275,-7.240075621912321e-06
0.007519502716563939,-0.0003329185374560287,-7.407469059886591e-06
0.00759301508272781,-0.00032914040800620576,-7.57298379625215e-06
0.007649998925534415,-0.0003253296545041402,-7.736601311879736e-06
0.0076926064644810025,-0.0003214940031566363,-7.898307226294931e-06
0.007722883870002142,-0.00031764013057301556,-8.058090759727345e-06
0.007742770912147927,-0.00031377371687747805,-8.215944221589968e-06
0.007754101832454703,-0.0003098994986913274,-8.371862525482169e-06
0.0077586073200220295,-0.0003060213214032082,-8.525842730505804e-06
0.007757917446098872,-0.000302142190211678,-8.677883608409525e-06
0.007753565388857989,-0.00029826431950293877,-8.827985235838179e-06
0.007746991759640904,-0.00029438918021581405,-8.976148610767867e-06
0.007739549325112058,-0.0002905175449446258,-9.122375292057978e-06
0.0077325079119780656,-0.00028664953063535324,-9.266667060952972e-06
0.007727059284689456,-0.0002827846388361864,-9.409025603320858e-06
0.007724321797863494,-0.00027892179356554813,-9.549452211421292e-06
0.007725344639991654,-0.00027505937695608437,-9.6879475040517e-06
0.0077311115065782105,-0.0002711952629194419,-9.824511164020582e-06
0.007742543573858776,-0.0002673268491493327,-9.959141692037776e-06
0.007760501685036677,-0.00026345108783460883,-1.009183617628376e-05
0.007785787697630472,-0.00025956451548894206,-1.0222590077114649e-05
0.007819144964416005,-0.0002556632823234304,-1.0351397026567741e-05
0.007861257937245188,-0.00025174318159801513,-1.0478248642548103e-05
0.007912750906500609,-0.0002477996793870787,-1.0603134357794377e-05
0.007974185922925136,-0.00024382794517972226,-1.0726041263936077e-05
0.008046059982193831,-0.0002398228837034425,-1.0846953971156868e-05
0.008128801574031185,-0.00023577916831438625,-1.0965854484161326e-05
0.008222766703393537,-0.00023169127624503007,-1.108272209530118e-05
0.008328234484895811,-0.00022755352594795773,-1.1197533295849426e-05
0.008445402404087693,-0.00022336011672571186,-1.1310261706517843e-05
0.00857438134466389,-0.00021910517078852396,-1.1420878028396401e-05
0.008715190508318172,-0.00021478277782527845,-1.1529350015549851e-05
0.008867752398223263,-0.0002103870420986431,-1.1635642470530831e-05
0.00903188808074882,-0.00020591213197890007,-1.1739717264050218e-05
0.009207312967875586,-0.00020135233171674396,-1.1841533379974129e-05
0.009393633371086578,-0.00019670209513200342,-1.1941046986686316e-05
0.009590344069547223,-0.00019195610077184496,-1.2038211535662278e-05
