frame_number,force
0,824.8607212005821
1,824.851064672291
2,824.8418003181308
3,824.8329448771925
4,824.8245144009755
5,824.8165242573328
6,824.8089891411323
7,824.801923091026
8,824.79533951162
9,824.7892512002637
10,824.783670377637
11,824.7786087213038
12,824.7740774013905
13,824.7700871175057
14,824.766648135976
15,824.7637703264672
16,824.7614631971214
17,824.7597359274448
18,824.7585973982831
19,824.7580562182786
20,824.7581207462467
21,824.7587991090018
22,824.7600992143402
23,824.762028759096
24,824.7645952323426
25,824.76780591389
26,824.7716678682362
27,824.7761879341281
28,824.7813727098867
29,824.7872285346488
30,824.7937614656678
31,824.8009772517925
32,824.8088813032052
33,824.8174786574884
34,824.8267739420945
35,824.836771333326
36,824.8474745119996
37,824.8588866160436
38,824.871010190348
39,824.8838471342218
40,824.8973986468494
41,824.9116651711965
42,824.9266463369213
43,824.9423409029503
44,824.9587467004329
45,824.9758605767536
46,824.9936783411946
47,825.0121947127808
48,825.0314032708735
49,825.0512964092044
50,825.0718652941961
51,825.093099828528
52,825.114988620927
53,825.1375189630845
54,825.1606768144314
55,825.1844467952992
56,825.2088121888124
57,825.2337549516922
58,825.2592557339873
59,825.2852939076369
60,825.3118476037006
61,825.3388937580515
62,825.3664081652557
63,825.3943655402592
64,825.4227395874258
65,825.4515030764383
66,825.4806279245652
67,825.5100852847936
68,825.539845639314
69,825.5698788978772
70,825.600154500641
71,825.6306415252709
72,825.661308798143
73,825.6921250094417
74,825.7230588317589
75,825.7540790415447
76,825.785154642554
77,825.8162549902831
78,825.8473499163509
79,825.8784098517998
80,825.9094059483728
81,825.9403101968779
82,825.9710955417654
83,826.0017359910291
84,826.0322067205531
85,826.0624841720747
86,826.0925461440182
87,826.1223718745464
88,826.1519421162835
89,826.1812392022358
90,826.210247102466
91,826.238951471097
92,826.2673396832236
93,826.2954008613336
94,826.323125890888
95,826.3505074247904
96,826.3775398766376
97,826.4042194028837
98,826.4305438743621
99,826.456512837889
100,826.4821274688217
101,826.5073905154488
102,826.5323062360369
103,826.5568803293552
104,826.5811198596103
105,826.60503317688
