frame_number,force
0,859.5233432022892
1,859.4576023140501
2,859.3945379840918
3,859.3346369617536
4,859.2784032494152
5,859.2263560896089
6,859.1790278180493
7,859.1369615854106
8,859.1007089520702
9,859.0708273620569
10,859.0478775050765
11,859.0324205786848
12,859.0250154659188
13,859.0262158463153
14,859.0365672600086
15,859.0566041457828
16,859.0868468748167
17,859.1277988022537
18,859.1799433582228
19,859.2437411987221
20,859.3196274359078
21,859.4080089678256
22,859.5092619290648
23,859.6237292846805
24,859.751718588886
25,859.8934999276947
26,860.0493040620196
27,860.2193207856847
28,860.403697511558
29,860.6025380981011
30,860.8159019272559
31,861.0438032422511
32,861.2862107508571
33,861.5430474967634
34,861.814191000026
35,862.0994736669496
36,862.398683469427
37,862.7115648927906
38,863.0378201494542
39,863.3771106528844
40,863.7290587424676
41,864.0932496449175
42,864.4692336531647
43,864.8565285003282
44,865.2546219046529
45,865.6629742607058
46,866.0810214521831
47,866.5081777624114
48,866.9438388600877
49,867.3873848395549
50,867.8381832961282
51,868.2955924171414
52,868.7589640686276
53,869.2276468565726
54,869.7009891410057
55,870.1783419809452
56,870.6590619883145
57,871.1425140694223
58,871.6280740335425
59,872.1151310494026
60,872.603089932007
61,873.0913732445018
62,873.57942320287
63,874.0667033743799
64,874.5527001628885
65,875.0369240753398
66,875.5189107647949
67,875.9982218464427
68,876.4744454842796
69,876.9471967478938
70,877.4161177416489
71,877.8808775124894
72,878.3411717465183
73,878.7967222671498
74,879.2472763485401
75,879.692605857808
76,880.1325062393213
77,880.5667953544724
78,880.995312190711
79,881.417915454003
80,881.8344820593661
81,882.2449055343783
82,882.6490943501209
83,883.0469701931205
84,883.4384661914313
85,883.823525108631
86,884.2020975209463
87,884.5741399942074
88,884.9396132781518
89,885.2984805353982
90,885.6507056213254
91,885.9962514295034
92,886.3350783155555
93,886.6671426104134
94,886.9923952317934
95,887.3107804004483
96,887.6222344656578
97,887.9266848430658
98,888.2240490679391
99,888.5142339681312
100,888.7971349626072
101,889.0726354922507
102,889.3406065894477
103,889.6009065921712
104,889.8533810078858
105,890.0978625329153
106,890.3341712332918
107,890.5621148925716
108,890.781489530391
109,890.992080092935
110,891.1936613134292
111,891.3859987375998
112,891.5688499062188
113,891.7419656848385
114,891.9050917298089
115,892.0579700793058
116,892.2003408579583
117,892.3319440836212
118,892.4525215648849
119,892.5618188775875
120,892.6595874075912
121,892.7455864458598
122,892.8195853212641
123,892.8813655568355
124,892.9307230358351
125,892.9674701641895
126,892.9914380152253
127,893.002478441608
128,893.0004661385352
129,892.985300641655
130,892.956908242765
131,892.9152438060357
132,892.8602924672851
133,892.7920711988102
134,892.7106302224736
135,892.616054253747
136,892.5084635588803
137,892.3880148069605
138,892.2549016996323
139,892.1093553641127
140,891.9516444990124
141,891.7820752661681
142,891.6009909248264
143,891.4087712075334
144,891.205831440378
145,890.9926214135567
146,890.7696240109958
147,890.5373536097326
148,890.2963542610984
149,890.0471976669597
150,889.7904809656889
151,889.5268243441432
152,889.2568684935687
153,888.9812719287995
154,888.7007081912684
155,888.415862957112
156,888.1274310720947
157,887.8361135353466
158,887.5426144540322
159,887.2476379909707
160,886.9518853268685
161,886.6560516581035
162,886.3608232499948
163,886.0668745645146
164,885.7748654807127
165,885.4854386255065
166,885.1992168314398
167,884.916800736207
168,884.6387665363446
169,884.3656639050824
170,884.0980140825166
171,883.8363081453564
172,883.5810054635052
173,883.3325323509866
174,883.0912809181566
175,882.8576081301342
176,882.6318350735324
177,882.4142464308981
178,882.2050901600717
179,882.0045773735083
180,881.8128824102232
181,881.6301430907139
182,881.4564611431751
183,881.2919027876341
184,881.1364994635048
185,880.9902486858807
186,880.853115016518
187,880.7250311365459
188,880.6058990091725
189,880.4955911217972
190,880.3939517976584
191,880.3007985675538
192,880.2159235929468
193,880.1390951332094
194,880.0700590512591
195,880.0085403524326
196,879.954244750671
197,879.9068602540435
198,879.8660587589295
199,879.8314976399668
200,879.8028213222469
201,879.7796628234092
202,879.7616452554926
203,879.748383278416
204,879.7394844980157
205,879.7345508019539
206,879.7331796275841
207,879.7349651577098
208,879.7394994425724
209,879.746373448067
210,879.7551780304728
211,879.765504837667
212,879.7769471369753
213,879.7891005710158
214,879.801563844955
215,879.8139393512081
216,879.8258337402043
217,879.8368584476885
218,879.8466301898295
219,879.8547714376667
220,879.8609108828489
221,879.8646839070512
222,879.8657330668548
223,879.8637086034267
224,879.8582689825582
225,879.8490814669324
226,879.8358227200218
227,879.8181794400009
228,879.7958490221267
229,879.7685402486501
230,879.7359740059726
231,879.6978840290105
232,879.6540176723445
233,879.6041367069115
234,879.548018140265
235,879.4854550581762
236,879.4162574854633
237,879.3402532637581
238,879.2572889427765
239,879.1672306792881
240,879.0699651348142
241,878.9654003601676
242,878.8534666533681
243,878.7341173775012
244,878.6073297259352
245,878.4731054230297
246,878.3314713487563
247,878.1824800756788
248,878.0262103065642
249,877.8627672006742
250,877.692282577146
251,877.5149149853494
252,877.3308496343539
253,877.1402981758133
254,876.9434983360534
255,876.7407133937141
256,876.5322314992924
257,876.3183648332771
258,876.0994486012856
259,875.8758398678293
260,875.6479162341324
261,875.4160743686316
262,875.1807284008663
263,874.9423081906812
264,874.701257485412
265,874.4580319780889
266,874.2130972794462
267,873.9669268156791
268,873.7199996630899
269,873.4727983308518
270,873.2258065042466
271,872.9795067622649
272,872.734378284616
273,872.4908945635085
274,872.249521135176
275,872.0107133457474
276,871.7749141662136
277,871.5425520717037
278,871.314039000687
279,871.0897684100552
280,870.8701134422995
281,870.6554252209403
282,870.4460312897439
283,870.242234209898
284,870.0443103272248
285,869.8525087192323
286,869.6670503300547
287,869.4881273002317
288,869.3159024973106
289,869.1505092518413
290,868.9920513012283
291,868.8406029413001
292,868.6962093828276
293,868.5588873077694
294,868.4286256174676
295,868.3053863623436
296,868.1891058401488
297,868.0796958478956
298,867.9770450712468
299,867.8810205943794
300,867.7914695133697
301,867.7082206368829
302,867.6310862584344
303,867.5598639838896
304,867.4943385965358
305,867.434283941275
306,867.3794648099637
307,867.3296388113639
308,867.2845582107122
309,867.2439717248685
310,867.2076262589668
311,867.1752685695027
312,867.1466468374956
313,867.1215121348567
314,867.0996197681312
315,867.0807304864776
316,867.0646115447178
317,867.0510376168394
318,867.0397915595516
319,867.030665028679
320,867.0234589532546
321,867.0179838736466
322,867.0140601515157
323,867.0115180609666
324,867.0101977715591
325,867.0099492345896
326,867.0106319842679
327,867.0121148652079
328,867.0142756970774
329,867.0170008864136
330,867.0201849947232
331,867.0237302711587
332,867.0275461573636
333,867.0315487716149
334,867.0356603792645
335,867.0398088568342
336,867.0439271578591
337,867.047952789231
338,867.0518273068154
339,867.0554958385976
340,867.0589066429884
341,867.0620107092008
342,867.0647614052979
343,867.0671141777059
344,867.0690263043991
345,867.0704567028881
346,867.0713657931053
347,867.0717154141163
348,867.0714687928246
349,867.0705905627447
350,867.0690468309506
351,867.0668052909944
352,867.0638353792306
353,867.0601084721328
354,867.0555981227691
355,867.0502803351022
356,867.044133875049
357,867.037140617501
358,867.0292859286465
359,867.0205590822732
360,867.0109537067569
361,867.0004682564281
362,866.9891064979306
363,866.976878000139
364,866.9637986156796
365,866.949890942994
366,866.9351847596113
367,866.9197174191023
368,866.903534205647
369,866.8866886414186
370,866.8692427435168
371,866.8512672290781
372,866.8328416688092
373,866.8140545895935
374,866.7950035254952
375,866.775795013949
376,866.7565445314486
377,866.7373763618841
378,866.718423391115
379,866.6998268227311
380,866.6817358113823
381,866.6643070111814
382,866.6477040377463
383,866.6320968439998
384,866.6176610119243
385,866.604576964476
386,866.5930291031606
387,866.583204877412
388,866.5752937924086
389,866.5694863624077
