acceleration,velocity,displacement
0.011478524048815417,0.0,0.0
0.010177029584787806,5.413888408400806e-06,1.3534721021002016e-09
0.008879524402367374,1.01780269051896e-05,5.2514509304978026e-09
0.007589973700675472,1.429540143095031e-05,1.136980801453278e-08
0.0063122947733411814,1.7770968549454473e-05,1.9386400509633977e-08
0.005050333685886998,2.061162566426152e-05,2.8982049063062973e-08
0.0038078426679283312,2.282616975271535e-05,3.984149791730719e-08
0.0025884584088694943,2.4425245021914807e-05,5.165435161096473e-08
0.0013956814266807896,2.5421279980802376e-05,6.411598286164403e-08
0.00023285666834933395,2.5828414504559908e-05,7.69284064829846e-08
-0.0008968445048270876,2.566241754544047e-05,8.98011144954847e-08
-0.001990440802789316,2.494059621853637e-05,1.024518679364789e-07
-0.003045155839886056,2.3681697057867525e-05,1.1460744125557987e-07
-0.004058431225719853,2.1905800291466046e-05,1.2600431559291327e-07
-0.005027937858092361,1.963420802051299e-05,1.3638931767090804e-07
-0.00595158538576584,1.688932720954844e-05,1.455202014784234e-07
-0.006827529817451855,1.3694548408744018e-05,1.5316617038299653e-07
-0.007654179252625498,1.007412114122468e-05,1.591083377704887e-07
-0.008430197708030615,6.053026901060651e-06,1.6314012478106003e-07
-0.009154507019817324,1.6568507190986656e-06,1.6506759418609985e-07
-0.009826286821103302,-3.0883477411314917e-06,1.6470971993059165e-07
-0.010444972624390987,-8.156162602505063e-06,1.618985923446825e-07
-0.011010252067135852,-1.3519968775386772e-05,1.5647955950020953e-07
-0.011522059399388723,-1.9153046642017916e-05,1.4831130564585837e-07
-0.011980568303304668,-2.5028703567691264e-05,1.3726586809343107e-07
-0.012386183137627394,-3.112039142792428e-05,1.232285943445272e-07
-0.012739528702826462,-3.740181938803774e-05,1.0609804164053668e-07
-0.013041438632312174,-4.38470612218224e-05,8.578582148807164e-08
-0.013292942534202523,-5.0430656513451075e-05,6.221639205425328e-08
-0.013495252031102961,-5.712770515477745e-05,3.5326801637196154e-08
-0.013649745866091093,-6.391395462907597e-05,5.066386691232802e-09
-0.013757954260716536,-7.076587966077787e-05,-2.860357188123066e-08
-0.013821542728659557,-7.76607539081219e-05,-6.57102302734556e-08
-0.013842295566809342,-8.457671348198912e-05,-1.0626959712098336e-07
-0.013822099257276295,-9.149281218801053e-05,-1.5028697853848328e-07
-0.013762926013252621,-9.838906850564276e-05,-1.977574487118966e-07
-0.013666817690261466,-0.00010524650443152128,-2.486663419461876e-07
-0.013535870267877777,-0.00011204717642105609,-3.0298976215933195e-07
-0.013372219084001673,-0.00011877419875902595,-3.6069510595435247e-07
-0.013178024968842312,-0.00012541175977223696,-4.217415955871682e-07
-0.012955461379668553,-0.00013194513135936467,-4.860808183700686e-07
-0.01270670258871791,-0.0001383606723514613,-5.536572692977751e-07
-0.012433912936275614,-0.00014464582623270966,-6.244088939438178e-07
-0.012139237135648646,-0.00015078911375069072,-6.982676289396679e-07
-0.011824791605614228,-0.00015678012093600643,-7.751599376113422e-07
-0.011492656801871282,-0.00016260948303787782,-8.550073386048132e-07
-0.011144870517928136,-0.00016826886486782767,-9.377269255812396e-07
-0.010783422126959031,-0.00017375093802904948,-1.023231876305459e-06
-0.010410247733714633,-0.00017904935549421788,-1.1114319496862759e-06
-0.010027226190216615,-0.0001841587239752007,-1.2022339695536305e-06
-0.009636175902165907,-0.00018907457449829633,-1.2955422941720047e-06
-0.0092388523292988,-0.0001937933315561625,-1.3912592706856194e-06
-0.008836946076249283,-0.00019831228115754952,-1.4892856738640474e-06
-0.008432081480703662,-0.00020262953804678775,-1.5895211286651317e-06
-0.008025815620426395,-0.00020674401232207026,-1.6918645162573463e-06
-0.007619637667621759,-0.0002106553756440823,-1.7962143632488845e-06
-0.007214968513935078,-0.0002143640271894715,-1.902469213957273e-06
-0.0068131605771364475,-0.00021787105946223937,-2.0105279856202007e-06
-0.0064154976917067995,-0.0002211782240294502,-2.120290306493123e-06
-0.006023194990179662,-0.00022428789719992182,-2.2316568368004663e-06
-0.005637398702691545,-0.0002272030456231396,-2.3445295725062316e-06
-0.005259185834314131,-0.00022992719175739102,-2.4588121318513644e-06
-0.004889563717819213,-0.00023246437914542435,-2.574410024577068e-06
-0.004529469477006285,-0.00023481913744413072,-2.691230903724457e-06
-0.004179769464533317,-0.00023699644717951562,-2.8091847998803685e-06
-0.0038412587527283507,-0.00023900170423383102,-2.928184337733705e-06
-0.0035146607555352886,-0.00024084068411089692,-3.048144934819887e-06
-0.003200627047486589,-0.0002425195060616524,-3.1689849823630244e-06
-0.0028997374258355416,-0.00024404459717998294,-3.290626008173433e-06
-0.0026125002391801898,-0.0002454226565962369,-3.412992821617488e-06
