frame_number,force
0,518.0644800000301
1,518.2284265041606
2,518.3844421298178
3,518.5254053764968
4,518.645691972218
5,518.741662286714
6,518.8119130752369
7,518.857278500696
8,518.8805762956458
9,518.8861169679609
10,518.879030286473
11,518.8645054167971
12,518.8470733602431
13,518.8300603982422
14,518.8153000991687
15,518.803132483985
16,518.7926718704016
17,518.7822893938542
18,518.7702187514847
19,518.7551642980951
20,518.7367911454927
21,518.7160067922554
22,518.694984660358
23,518.6769224149473
24,518.665571924788
25,518.6646197002357
26,518.6770315718627
27,518.7044949392515
28,518.7470791726737
29,518.8031803532162
30,518.8697393331231
31,518.9426595339592
32,519.0173297470202
33,519.0891747674412
34,519.1541853724784
35,519.2093917992831
36,519.2532399906778
37,519.2858275861416
38,519.3089697564161
39,519.3260854751708
40,519.3419109285948
41,519.3620580518347
42,519.3924468994895
43,519.4386529354565
44,519.5052277633682
45,519.5950741475634
46,519.7089704874993
47,519.8453290902295
48,520.0002332580757
49,520.167744590785
50,520.3404263987736
51,520.5100092154352
52,520.6681289527055
53,520.8070752558767
54,520.9204775520917
55,521.0038413625742
56,521.0548605227347
57,521.0734797479467
58,521.0617363689762
59,521.0234409746072
60,520.9637642587605
61,520.8887933370659
62,520.8051057954469
63,520.7193818413041
64,520.6380468217002
65,520.5669277275705
66,520.510922343915
67,520.4737014002459
68,520.4574730563721
69,520.4628325467546
70,520.4887104347251
71,520.532435126372
72,520.5899378694811
73,520.6561276210145
74,520.7254269443146
75,520.792398967832
76,520.8523459439741
77,520.9017523214985
78,520.93848209852
79,520.961703282675
80,520.9715832419413
81,520.9688625246697
82,520.9544507740954
83,520.9291799216161
84,520.8937977264875
85,520.849202410378
86,520.7968262700863
87,520.7390029244807
88,520.6791378753638
89,520.6215668014627
90,520.5711026663255
91,520.532376069343
92,520.5091208405414
93,520.5035584941674
94,520.5160139143157
95,520.5448517629304
96,520.586754688441
97,520.6372850833943
98,520.6916096401436
99,520.7452403095441
100,520.7946549131376
101,520.8376920843638
102,520.8736617212269
103,520.9031716085907
104,520.9277318550257
105,520.9492421910346
106,520.9694823327775
107,520.9897163854522
108,521.0104921397864
109,521.0316621724864
110,521.0525875866255
111,521.0724374610274
112,521.090485116489
113,521.1063187934697
114,521.1199198694403
115,521.1316110617785
116,521.1419225806944
117,521.1514391359602
118,521.1606681995056
119,521.1699369278381
120,521.1793133748442
121,521.1885574375261
122,521.1971134107175
123,521.2041417152936
124,521.2085585855099
125,521.2090336389774
126,521.2039125389828
127,521.1910872522451
128,521.1678946204545
129,521.1311428367396
130,521.077336815997
131,521.0031198822367
132,520.905889405776
133,520.7844869907551
134,520.63982625218
135,520.4753201985402
136,520.2970030996007
137,520.1132925855165
138,519.9343947696691
139,519.7714084484032
140,519.6352196237299
141,519.5352925133037
142,519.4784812934156
143,519.4680265068276
144,519.5029355654083
145,519.5779262025627
146,519.6840113409094
147,519.8096515298009
148,519.9422570829289
149,520.0697437846115
150,520.1818584466588
151,520.2710772511871
152,520.3330006809572
153,520.3662851847618
154,520.3722365352504
155,520.3542273583773
156,520.3170864886214
157,520.2665485621329
158,520.2087763021782
159,520.1499192747291
160,520.0956799503272
161,520.050903592015
162,520.0192480579359
163,520.0029934422807
164,520.0030188675051
165,520.018923723038
166,520.0492340503318
167,520.0916346101319
168,520.1431958267715
169,520.2005949149134
170,520.2603450365434
171,520.3190442695624
172,520.3736410217455
173,520.4216916666084
174,520.4615732078904
175,520.4926192105286
176,520.5151671480934
177,520.530525319551
178,520.5408759472703
179,520.5491240706738
180,520.5586859283895
181,520.5732044425947
182,520.5961973982356
183,520.6306769265184
184,520.6788040902278
185,520.7416438670728
186,520.8190623278118
187,520.9097706103252
188,521.0114848973782
189,521.1211485951294
190,521.235160938606
191,521.3495818319931
192,521.4603249321335
193,521.563381389994
194,521.6551128507571
195,521.7326140720173
196,521.7940946233983
197,521.8391945554717
198,521.869143708112
199,521.8866957670792
200,521.895816676793
201,521.9011758109606
202,521.907542253022
203,521.919193014219
204,521.9394079521614
205,521.9701009883956
206,522.0116328419226
207,522.06283925654
208,522.1212669181529
209,522.1835503525391
210,522.2458245272743
211,522.3040776528975
212,522.3544019701097
213,522.3931604253612
214,522.4171138811085
215,522.4235373590701
216,522.41031841959
217,522.3760066707512
218,522.3197898860602
219,522.2414087753415
220,522.1410608846998
221,522.01934815227
222,521.8772875491533
223,521.7163596193311
224,521.538543997853
225,521.3462921280169
226,521.1424133145022
227,520.9298922434529
228,520.7116902776002
229,520.4905851334769
230,520.2690798554061
231,520.0493890515687
232,519.8334978370758
233,519.6232758806902
234,519.4206117292852
235,519.2275224268998
236,519.0461980238862
237,518.8789550410797
238,518.7280921052766
239,518.5956656216198
240,518.4832294173684
241,518.3915997817908
242,518.3207112278163
243,518.2696131201913
244,518.2366141005667
245,518.2195222952454
246,518.2158946576067
247,518.2232258138662
248,518.2390590902548
249,518.2610496039953
250,518.2870230584044
251,518.3150528780176
252,518.3435457750445
253,518.3713127541848
254,518.3976164621222
255,518.4222011481922
256,518.4453040230949
257,518.4676247145858
258,518.4902207559029
259,518.5143163637007
260,518.5410467438185
261,518.5711862050914
262,518.6049147891798
263,518.6416742809836
264,518.6801594635931
265,518.7184769264401
266,518.7544685696163
267,518.786145637687
268,518.8121396218448
269,518.832072385226
270,518.8467762584783
271,518.8583357082591
272,518.8699567854721
273,518.8856856267104
274,518.9099931327506
275,518.9472406861689
276,519.0010617398954
277,519.0737290125101
278,519.1656024628601
279,519.2747570643476
280,519.3968751962321
281,519.525456066681
282,519.6523377235069
283,519.7684565349667
284,519.8647184537574
285,519.9328516774453
286,519.9661427321754
287,519.9599981968246
288,519.9123015802277
289,519.8235477449848
290,519.6967456859904
291,519.5370945684618
292,519.3514627100631
293,519.1477356895707
294,518.9341388876818
295,518.7186535386858
296,518.5086087571628
297,518.3104584654913
298,518.1296843893849
299,517.9707358696662
300,517.8369304324254
301,517.7302855949607
302,517.6513104993304
303,517.5988308651562
304,517.5699374222869
305,517.5601321911201
306,517.5637014242891
307,517.5742840005893
308,517.5855565746105
309,517.5919390485817
310,517.5892280655978
311,517.5750759156218
312,517.5492462300682
313,517.5136046636779
314,517.47184237758
315,517.428973866821
316,517.3906901665923
317,517.3626742625527
318,517.349985272311
319,517.3565879080877
320,517.3850594947532
321,517.4364710489241
322,517.5104188862111
323,517.6051733032382
324,517.7179116043801
325,517.8450161193603
326,517.9824298609133
327,518.1260559240161
328,518.2721647819292
329,518.4177503884241
330,518.5607617386156
331,518.7001442414803
332,518.8356636860179
333,518.9675418622821
334,519.095984558572
335,519.2207167360716
336,519.3406462062956
337,519.4537477285344
338,519.5572045864476
339,519.6477882156496
340,519.7224086573635
341,519.7787298663593
342,519.8157274393843
343,519.8340843872408
344,519.8363565802409
345,519.8268675172758
346,519.8113157988435
347,519.7961215865917
348,519.7876003815545
349,519.79110341985
350,519.8102798442168
