frame_number,force
0,500.455900005491
1,500.33613408651223
2,500.2167281419147
3,500.0980395777821
4,499.98042069618043
5,499.8642162230765
6,499.7497609285344
7,499.6373773652011
8,499.5273737484284
9,499.4200419985526
10,499.31565596271116
11,499.2144698300718
12,499.1167167506836
13,499.02260766464144
14,498.9323303449565
15,498.84604865430924
16,498.7639020127884
17,498.68600507106936
18,498.61244758130306
19,498.54329445611575
20,498.4785860045449
21,498.4183383324762
22,498.3625438941401
23,498.31117218056016
24,498.2641705308669
25,498.22146505340123
26,498.1829616455214
27,498.1485471035929
28,498.11809031691905
29,498.09144354043264
30,498.0684437405246
31,498.0489140071575
32,498.03266502435264
33,498.01949659064724
34,498.00919918089613
35,498.00155554034876
36,497.9963423011584
37,497.99333161059764
38,497.99229275940536
39,497.9929937977753
40,497.995203125521
41,497.9986910423689
42,498.0032312447612
43,498.0086022571003
44,498.0145887874219
45,498.0209829994688
46,498.0275856948641
47,498.0342074004705
48,498.0406693568604
49,498.04680440424175
50,498.0524577626312
51,498.05748770368166
52,498.0617661119326
53,498.06517893310274
54,498.0676265067689
55,498.06902378098454
56,498.069300407535
57,498.06840071876644
58,498.06628358985137
59,498.06292219303793
60,498.0583036521504
61,498.05242860638606
62,498.0453106927944
63,498.0369759570616
64,498.0274622022732
65,498.0168182850012
66,498.0051033675284
67,497.99238613465053
68,497.97874398319067
69,497.9642621915792
70,497.9490330752822
71,497.93315513194284
72,497.91673217866696
73,497.899872483534
74,497.88268789407607
75,497.86529296643596
76,497.84780409947007
77,497.83033867814237
78,497.8130142306492
79,497.7959476039446
80,497.779254162371
81,497.76304701392456
82,497.7474362687559
83,497.7325283347835
84,497.71842525518923
85,497.7052240919008
86,497.6930163584966
87,497.68188750557516
88,497.67191646121483
89,497.6631752286083
90,497.6557285426068
91,497.64963358694433
92,497.6449397740578
93,497.64168858927474
94,497.63991350056165
95,497.6396399342874
96,497.64088531674867
97,497.64365918033076
98,497.6479633320559
99,497.6537920812343
100,497.6611325222075
101,497.66996486745523
102,497.680262825246
103,497.69199401445417
104,497.70512040740016
105,497.71959879037615
106,497.7353812318882
107,497.7524155507012
108,497.77064577848654
109,497.79001261416164
110,497.81045386861064
111,497.83190489962504
112,497.8542990377752
113,497.87756800441
114,497.9016423227548
115,497.9264517219724
116,497.9519255326095
117,497.97799307102866
118,498.0045840107717
119,498.0316287398997
120,498.05905870427006
121,498.0868067369753
122,498.1148073742702
123,498.1429971589549
124,498.1713149333148
125,498.1997021246211
