acceleration,velocity,displacement
-0.06697785051746898,0.0,0.0
-0.06287982849441588,-3.246441975297122e-05,-8.116104938242805e-09
-0.05878961914051035,-6.288178166170278e-05,-3.1952655291911304e-08
-0.05471498567570399,-9.125793286575637e-05,-7.048758392377609e-08
-0.05066359321195223,-0.00011760257758767043,-1.227027115371328e-07
-0.046642961618441475,-0.00014192921629526886,-1.8758566000786765e-07
-0.042660420555376034,-0.00016425506183872325,-2.641317295413657e-07
-0.038723067223697005,-0.00018460093378349152,-3.513457284469194e-07
-0.034837727281759406,-0.00020299113240985562,-4.4824374499525617e-07
-0.031010919287231254,-0.0002194532940521033,-5.538548516107459e-07
-0.02724882293687239,-0.0002340182296081292,-6.672227325258041e-07
-0.02355725129852338,-0.00024671974816697814,-7.87407226969581e-07
-0.01994162715543306,-0.00025759446778046723,-9.134857809564423e-07
-0.01640696351150297,-0.00026668161544720124,-1.0445548017633594e-06
-0.012957848238715113,-0.00027402281838475576,-1.1797309102213488e-06
-0.009598432784670418,-0.00027966188864060213,-1.3181520869776882e-06
-0.006332424800128572,-0.00028364460303680186,-1.4589787098970391e-06
-0.0031630845015915517,-0.0002860184803622319,-1.6013944807467975e-06
-9.322455915868778e-05,-0.00028683255762741944,-1.7446072402442104e-06
0.002874786709383878,-0.00028613716708986316,-1.8878496714235311e-06
0.00573901906427612,-0.00028398371564644816,-2.0303798921076087e-06
0.008497971229634959,-0.0002804244680729704,-2.171481938037463e-06
0.011150559201360896,-0.0002755123354652214,-2.3104661389220114e-06
0.013696102262801059,-0.00026930067009918094,-2.446669390313112e-06
0.01613430701140861,-0.00026184306778062854,-2.5794553247830644e-06
0.018465249699563202,-0.0002531931786028856,-2.708214386378943e-06
0.0206893571688591,-0.00024340452688578003,-2.8323638127511096e-06
0.022807386618581484,-0.0002325303409389199,-2.9513475297072847e-06
0.02482040441404698,-0.00022062339318076277,-3.0646359632372056e-06
0.026729764121504435,-0.00020773585104687492,-3.171725774294115e-06
0.02853708395759412,-0.00019391913902710027,-3.2721395218126088e-06
0.03024422386314261,-0.0001792238120719161,-3.365425259587363e-06
0.03185326244345619,-0.00016369944049526638,-3.4511560727291586e-06
0.03336647403671069,-0.00014739450637522465,-3.5289295594467815e-06
0.034786306158486525,-0.00013035631132642534,-3.598367263872194e-06
0.03611535752845155,-0.00011263089540469083,-3.6591140655549734e-06
0.03735635683807935,-9.42629668130581e-05,-3.710837531109411e-06
0.03851214238343403,-7.529584200767977e-05,-3.753227233314595e-06
0.03958564266512457,-5.577139574554012e-05,-3.7859940427529e-06
0.040579858044562836,-3.5730020568118265e-05,-3.8088693968313146e-06
0.041497843539131454,-1.5210595172194693e-05,-3.821604550766393e-06
0.04234269283235276,5.74953892067636e-06,-3.8239698148292725e-06
0.043117523559668705,2.7114593018681725e-05,-3.815753781844433e-06
0.04382546390433041,4.8850339884681504e-05,-3.7967625486185923e-06
0.04446964050718209,7.092411598755963e-05,-3.766818934650532e-06
0.045053167665133,9.33048180306384e-05,-3.725761701145982e-06
0.0455791377682232,0.00011596289438897746,-3.673444773041078e-06
0.04605061290479732,0.0001388703320572326,-3.6097364664295256e-06
0.046470617548677415,0.0001620006396706013,-3.534518723497567e-06
0.04684213223215357,0.00018532882711580904,-3.4476863568009646e-06
0.047168088107060545,0.00020883138220061256,-3.3491463044718593e-06
0.04745136230578375,0.00023248624480382363,-3.23881689772075e-06
0.04769477402912153,0.00025627277888754993,-3.1166271417979068e-06
0.047901081293490015,0.0002801717427182028,-2.9825160113964686e-06
0.04807297825697204,0.0003041652576058183,-2.8364317613154634e-06
0.04821309302137975,0.00032823677542540626,-2.678331253057657e-06
0.04832398579097583,0.00035237104512849516,-2.5081792979191817e-06
0.0484081472618359,0.0003765540783916981,-2.3259480170391334e-06
0.04846799711644335,0.0004007731144862679,-2.131616218819642e-06
0.048505882508694156,0.00042501658439255226,-1.9251687940999366e-06
0.048524076450051114,0.0004492740741322386,-1.7065961294687389e-06
0.04852477604547341,0.0004735362872561197,-1.4758935391216493e-06
0.04851010056542677,0.0004977950064088448,-1.2330607157054082e-06
0.04848208936385175,0.0005220430538911645,-9.781012006304059e-07
0.048442699657894564,0.000546274251146601,-7.110218743709644e-07
0.04839380418187003,0.0005704833771065422,-4.318324673076786e-07
0.04833718872373623,0.0005946661253329438,-1.4054509169780713e-07
0.04827454954894683,0.0006188190599011145,1.6282620461070745e-07
0.04820749071576527,0.0006429395699672926,4.782658620778093e-07
0.04813752129093613,0.000667025822968968,8.057572103118744e-07
0.04806605248291438,0.0006910767164124306,1.145282845157224e-06
0.047994394717607095,0.000715091828212561,1.4968249813134717e-06
0.04792375469063021,0.0007390713655646203,1.8603657797577672e-06
0.047855232445652714,0.000763016112348691,2.235887649236095e-06
0.04778981854813,0.0007869273750971367,2.6233735210975517e-06
0.04772839143613645,0.0008108069275932033,3.0228070967701368e-06
0.04767171502486719,0.0008346569542084541,3.434173067220551e-06
0.047620436620476055,0.00085847999211979,3.8574573038026126e-06
0.047575085173799415,0.0008822788725683588,4.29264701997465e-06
0.04753606988959064,0.0009060566613342064,4.739730903450292e-06
0.047503679213531866,0.000929816598609987,5.19869921843634e-06
0.04747808024711071,0.0009535620384751476,5.6695438777076235e-06
0.04745931867224612,0.0009772963882049867,6.152258484377657e-06
0.047447319280296475,0.0010010230476931224,6.646838343352185e-06
0.047441887185127186,0.0010247453493094783,7.153280442602835e-06
0.04744270976704352,0.001048466498547521,7.671583404567084e-06
0.047449359357165,0.001072189515828573,8.201747408161108e-06
